#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_2 E(PSI)	T4_17 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
USP33	ENSG00000077254	ENSG00000077254:78186857-78187423:target	0.419000616324;-0.419000616324	0.999985925493;0.999985925493	0.129;0.871	0.537;0.463	s|1e1.1o1|1e2.2o2	False	False	True	2	3	1	chr1	-	78186271-78186857;78184326-78186857	78184281-78184397;78185947-78186271;78186857-78187423	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/21_T4_2_T4_17.deltapsi_quantify_deltapsi.html#USP33
USP33	ENSG00000077254	ENSG00000077254:78187709-78188084:source	-0.399352748424;0.399352748424	0.999999999986;0.999999999986	0.975;0.025	0.586;0.414	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr1	-	78187881-78189016;78188084-78188085	78187709-78188084;78188085-78189015;78189016-78189130	;;	;;	(78188085, 78189015)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/21_T4_2_T4_17.deltapsi_quantify_deltapsi.html#USP33
MOV10	ENSG00000155363	ENSG00000155363:113242080-113242432:target	0.0861977143193;-0.000485023966955;-0.534818217859;0.412328765347	0.00143141835504;4.67074404999e-09;1.0;1.0	0.028;0.075;0.897;0.025	0.133;0.067;0.375;0.427	t|1e1.1o3|2e0|3e2.1o3|4e1.1o3|5e0|i	True	True	True	3	3	1	chr1	+	113241411-113242080;113242234-113242285;113241411-113242307;113242079-113242080	113241337-113241814;113241337-113241814;113241815-113242079;113242080-113242432	;;;	;;;	(113241815, 113242079)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/120_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MOV10
MOV10	ENSG00000155363	ENSG00000155363:113242841-113242962:target	-0.44647515481;0.44647515481	1.0;1.0	0.975;0.025	0.540;0.460	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	113242604-113242841;113242840-113242841	113242516-113242604;113242605-113242840;113242841-113242962	;;	;;	(113242605, 113242840)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/120_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MOV10
MOV10	ENSG00000155363	ENSG00000155363:113235383-113235551:source	-0.227815392433;0.227815392433	0.906498078031;0.906498078031	0.975;0.025	0.753;0.247	s|1e1.2o2|i	False	False	False	1	2	1	chr1	+	113235551-113236640;113235551-113235552	113235383-113235551;113235552-113236526;113236527-113236794	;;	;;	(113235552, 113236526)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/120_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MOV10
MOV10	ENSG00000155363	ENSG00000155363:113242516-113242604:source	-0.430687151467;0.430687151467	1.0;1.0	0.975;0.025	0.555;0.445	s|1e1.1o1|i	False	False	False	1	2	1	chr1	+	113242604-113242841;113242604-113242605	113242516-113242604;113242605-113242840;113242841-113242962	;;	;;	(113242605, 113242840)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/120_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MOV10
MOV10	ENSG00000155363	ENSG00000155363:113241337-113241814:source	0.147648882236;-0.482289769696;0.305598225956	0.1823424126;0.999999999998;0.999966934682	0.030;0.969;0.025	0.179;0.499;0.323	s|1e1.1o5|1e1.4o5|2e0|3e0|i	True	True	False	2	2	1	chr1	+	113241411-113242080;113241411-113242307;113241814-113241815	113241337-113241814;113241815-113242079;113242080-113242432;113242080-113242432	;;;	;;;	(113241815, 113242079)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/120_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MOV10
PDXDC2P	ENSG00000196696	ENSG00000196696:70012125-70012185:source	-0.425761897652;0.425761897652	0.999999999998;0.999999999998	0.975;0.025	0.560;0.440	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	70012185-70016253;70012185-70012186	70012125-70012185;70012186-70016252;70016253-70016397	;;	;;	(70012186, 70016252)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/167_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PDXDC2P
PDXDC2P	ENSG00000196696	ENSG00000196696:70016253-70016397:target	-0.524430334236;-5.85792329083e-06;0.523115894836	1.0;1.68514999506e-15;1.0	0.975;0.025;0.025	0.463;0.025;0.535	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr16	-	70012185-70016253;70012015-70016253;70016252-70016253	70011950-70012015;70012125-70012185;70012186-70016252;70016253-70016397	;;;	;;;	(70012186, 70016252)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/167_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PDXDC2P
PDXDC2P	ENSG00000196696	ENSG00000196696:70024500-70024586:target	-2.51550187124e-05;-0.236243160867;0.234733728975	1.22362412204e-12;0.946493812002;0.945568086481	0.025;0.974;0.025	0.025;0.744;0.254	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr16	-	70024111-70024500;70020412-70024500;70024499-70024500	70020284-70020412;70023859-70024111;70024112-70024499;70024500-70024586	;;;	;;;	(70024112, 70024499)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/167_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PDXDC2P
CHCHD7	ENSG00000170791	ENSG00000170791:57127157-57128137:target	-0.0055239954933;4.89604649117e-10;0.255292035353;-0.0611102085333;4.89604649117e-10;-0.0676051116837	0.000250105273723;3.15089452196e-18;0.95102642922;0.00262900119712;3.15089452196e-18;3.33654775317e-07	0.513;0.025;0.193;0.187;0.025;0.105	0.467;0.025;0.442;0.088;0.025;0.025	t|1e1.1o2|1e1.2o2|1e2.1o3|1e2.2o3|1e3.1o1|i	True	False	True	5	4	1	chr8	+	57124396-57127157;57124733-57127157;57125448-57127157;57125468-57127157;57127076-57127157;57127156-57127157	57124245-57124733;57124245-57124733;57125321-57125710;57125321-57125710;57126987-57127076;57127077-57127156;57127157-57128137	;;;;;;	;;;;;;	(57127077, 57127156)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/146_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CHCHD7
MYLIP	ENSG00000007944	ENSG00000007944:16146893-16148479:target	-0.735908013717;0.735908013717	1.0;1.0	0.975;0.025	0.257;0.743	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	16145548-16146893;16146892-16146893	16145128-16145548;16145549-16146892;16146893-16148479	;;	;;	(16145549, 16146892)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/2_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MYLIP
MYLIP	ENSG00000007944	ENSG00000007944:16143251-16143448:source	-0.200354201145;-0.00339213644675;0.20694666925	0.70069200737;4.80590347701e-06;0.897257761182	0.678;0.321;0.025	0.482;0.291;0.227	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr6	+	16143448-16143930;16143448-16145128;16143448-16143449	16143251-16143448;16143449-16143929;16143930-16144094;16145128-16145548	;;;	;;;	(16143449, 16143929)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/2_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MYLIP
MYLIP	ENSG00000007944	ENSG00000007944:16145128-16145548:source	-0.649575745597;0.649575745597	1.0;1.0	0.975;0.025	0.342;0.658	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr6	+	16145548-16146893;16145548-16145549	16145128-16145548;16145549-16146892;16146893-16148479	;;	;;	(16145549, 16146892)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/2_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MYLIP
MYLIP	ENSG00000007944	ENSG00000007944:16143930-16144094:target	-0.285615098896;0.285615098896	0.999963944385;0.999963944385	0.975;0.025	0.697;0.303	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	16143448-16143930;16143929-16143930	16143251-16143448;16143449-16143929;16143930-16144094	;;	;;	(16143449, 16143929)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/2_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MYLIP
PSMA1	ENSG00000129084	ENSG00000129084:14535363-14535839:source	0.239494215239;-0.239494215239	0.994933977155;0.994933977155	0.741;0.259	0.975;0.025	t|1e0|2e0|3e1.1o4|i	False	True	False	1	2	1	chr11	-	14535433-14535949;14535839-14535840	14535363-14535839;14535840-14535860;14535861-14536037	;;	;;	(14535840, 14535860)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/81_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PSMA1
COPB1	ENSG00000129083	ENSG00000129083:14521253-14521441:target	0.00097191034739;-0.22256524522;0.211580669742	1.32335817545e-07;0.866765770481;0.796595527124	0.229;0.491;0.279	0.240;0.274;0.486	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr11	-	14520531-14521288;14520531-14521253;14521252-14521253	14520384-14520531;14520384-14520531;14521213-14521252;14521253-14521441	;;;	;;;	(14521213, 14521252)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/81_T4_2_T4_17.deltapsi_quantify_deltapsi.html#COPB1
MCM3AP	ENSG00000160294	ENSG00000160294:47674690-47674758:target	-0.358070383943;0.358070383943	0.999999999794;0.999999999794	0.975;0.025	0.626;0.374	s|1e1.1o1|i	False	False	False	1	2	1	chr21	-	47674440-47674690;47674689-47674690	47674306-47674440;47674441-47674689;47674690-47674758	;;	;;	(47674441, 47674689)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/125_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MCM3AP
MCM3AP	ENSG00000160294	ENSG00000160294:47674306-47674440:source	-0.237528655286;0.237528655286	0.978982601158;0.978982601158	0.975;0.025	0.743;0.257	t|1e1.1o1|i	False	False	False	1	2	1	chr21	-	47674440-47674690;47674440-47674441	47674306-47674440;47674441-47674689;47674690-47674758	;;	;;	(47674441, 47674689)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/125_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MCM3AP
PPP3CB	ENSG00000107758	ENSG00000107758:75203538-75204580:target	-0.219843147838;0.219843147838	0.775492869015;0.775492869015	0.862;0.138	0.645;0.355	s|1e1.1o1|1e2.1o1|2e0|3e0|4e0	True	False	True	2	3	0	chr10	-	75199659-75204483;75198178-75204483	75196186-75198178;75199630-75199659;75203538-75204580	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/49_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PPP3CB
GPCPD1	ENSG00000125772	ENSG00000125772:5566840-5566915:target	-0.433525606391;0.433525606391	1.0;1.0	0.975;0.025	0.552;0.448	s|1e1.2o2|i	False	False	False	1	2	1	chr20	-	5564968-5566840;5566839-5566840	5564927-5566683;5566684-5566839;5566840-5566915	;;	;;	(5566684, 5566839)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/77_T4_2_T4_17.deltapsi_quantify_deltapsi.html#GPCPD1
GPCPD1	ENSG00000125772	ENSG00000125772:5556462-5556624:target	-0.249080884637;-0.000132554431012;0.230928475784	0.996005233202;9.63622987714e-18;0.989176844729	0.927;0.073;0.025	0.684;0.071;0.250	s|1e0|2e1.1o3|2e1.3o3|i	True	True	False	2	2	1	chr20	-	5556191-5556462;5556126-5556462;5556461-5556462	5556059-5556191;5556059-5556191;5556192-5556461;5556462-5556624	;;;	;;;	(5556192, 5556461)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/77_T4_2_T4_17.deltapsi_quantify_deltapsi.html#GPCPD1
GPCPD1	ENSG00000125772	ENSG00000125772:5566840-5566915:source	-0.506075787658;0.506075787658	1.0;1.0	0.975;0.025	0.482;0.518	t|1e1.1o1|i	False	False	False	1	2	1	chr20	-	5566915-5573973;5566915-5566916	5566840-5566915;5566916-5573972;5573973-5574057	;;	;;	(5566916, 5573972)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/77_T4_2_T4_17.deltapsi_quantify_deltapsi.html#GPCPD1
PSMC4	ENSG00000013275	ENSG00000013275:40486569-40486624:target	-0.310858504053;0.310858504053	0.999998807643;0.999998807643	0.975;0.025	0.672;0.328	t|1e1.1o1|i	False	False	False	1	2	1	chr19	+	40486361-40486569;40486568-40486569	40486193-40486361;40486362-40486568;40486569-40486624	;;	;;	(40486362, 40486568)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/4_T4_2_T4_17.deltapsi_quantify_deltapsi.html#PSMC4
SEC24C	ENSG00000176986	ENSG00000176986:75530038-75530229:target	-0.359630936307;0.359630936307	0.999999999981;0.999999999981	0.975;0.025	0.624;0.376	t|1e1.1o1|i	False	False	False	1	2	1	chr10	+	75529773-75530038;75530037-75530038	75529594-75529773;75529774-75530037;75530038-75530229	;;	;;	(75529774, 75530037)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/154_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SEC24C
SEC24C	ENSG00000176986	ENSG00000176986:75527595-75527765:source	-3.69865228194e-09;-0.274499405235;0.27336102891	3.15089828723e-18;0.999924707011;0.999910293189	0.025;0.975;0.025	0.025;0.707;0.292	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr10	+	75527689-75528568;75527765-75528568;75527765-75527766	75527595-75527765;75527766-75528567;75528568-75528664;75528568-75528664	;;;	;;;	(75527766, 75528567)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/154_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SEC24C
SEC24C	ENSG00000176986	ENSG00000176986:75528568-75528664:target	1.61917512645e-12;1.61917512645e-12;-2.48638771852e-09;-0.270252231503;0.26835396913	3.15089394294e-18;3.15089394294e-18;3.15089685772e-18;0.999785668762;0.999719711712	0.025;0.025;0.025;0.975;0.025	0.025;0.025;0.025;0.712;0.287	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|i	True	False	True	4	4	1	chr10	+	75504195-75528568;75506474-75528568;75527689-75528568;75527765-75528568;75528567-75528568	75504120-75504195;75506388-75506474;75527595-75527765;75527595-75527765;75527766-75528567;75528568-75528664	;;;;;	;;;;;	(75527766, 75528567)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/154_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SEC24C
SEC24C	ENSG00000176986	ENSG00000176986:75527595-75527765:target	-0.249632973843;0.249632973843	0.997580552533;0.997580552533	0.975;0.025	0.732;0.268	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr10	+	75526928-75527595;75527594-75527595	75526812-75526928;75526929-75527594;75527595-75527765	;;	;;	(75526929, 75527594)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/154_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SEC24C
SEC24C	ENSG00000176986	ENSG00000176986:75529594-75529773:source	-0.431940861445;0.000325627031148;0.393275733854	1.0;3.53790842541e-18;1.0	0.975;0.025;0.025	0.554;0.031;0.408	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr10	+	75529773-75530038;75529773-75530467;75529773-75529774	75529594-75529773;75529774-75530037;75530038-75530229;75530467-75530556	;;;	;;;	(75529774, 75530037)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/154_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SEC24C
LTV1	ENSG00000135521	ENSG00000135521:144178889-144179144:target	-0.48656084424;-0.00856961903417;0.513309055499	0.999999997647;1.48690888912e-05;1.0	0.906;0.092;0.025	0.432;0.039;0.525	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr6	+	144178581-144178889;144178720-144178889;144178888-144178889	144178440-144178720;144178440-144178720;144178721-144178888;144178889-144179144	;;;	;;;	(144178721, 144178888)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/94_T4_2_T4_17.deltapsi_quantify_deltapsi.html#LTV1
LTV1	ENSG00000135521	ENSG00000135521:144183241-144183380:target	-0.303365164628;0.303365164628	0.999524766247;0.999524766247	0.975;0.025	0.679;0.321	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	144181690-144183241;144183240-144183241	144181563-144181690;144181691-144183240;144183241-144183380	;;	;;	(144181691, 144183240)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/94_T4_2_T4_17.deltapsi_quantify_deltapsi.html#LTV1
LTV1	ENSG00000135521	ENSG00000135521:144181563-144181690:source	-0.344278279884;0.344278279884	0.99999599107;0.99999599107	0.975;0.025	0.639;0.361	s|1e1.1o1|i	False	False	False	1	2	1	chr6	+	144181690-144183241;144181690-144181691	144181563-144181690;144181691-144183240;144183241-144183380	;;	;;	(144181691, 144183240)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/94_T4_2_T4_17.deltapsi_quantify_deltapsi.html#LTV1
LTV1	ENSG00000135521	ENSG00000135521:144178440-144178720:source	-0.42465159531;-0.0053440675737;0.445162040052	0.999999192541;7.51071897722e-06;1.0	0.906;0.092;0.025	0.492;0.046;0.459	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr6	+	144178581-144178889;144178720-144178889;144178720-144178721	144178440-144178720;144178721-144178888;144178889-144179144;144178889-144179144	;;;	;;;	(144178721, 144178888)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/94_T4_2_T4_17.deltapsi_quantify_deltapsi.html#LTV1
AKAP13	ENSG00000170776	ENSG00000170776:86284277-86284726:target	-0.330570279275;0.330570279275	0.999999999846;0.999999999846	0.975;0.025	0.653;0.347	t|1e1.1o2|i	False	False	False	1	2	1	chr15	+	86283503-86284277;86284276-86284277	86283453-86283793;86283794-86284276;86284277-86284726	;;	;;	(86283794, 86284276)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/146_T4_2_T4_17.deltapsi_quantify_deltapsi.html#AKAP13
CCT8	ENSG00000156261	ENSG00000156261:30437289-30437426:target	0.0333905032219;-0.274630448197;0.194448236725	9.39923665036e-08;0.999955949614;0.764286489547	0.069;0.931;0.025	0.125;0.663;0.215	s|1e0|2e0|3e1.1o1|3e2.1o2|i	True	False	True	2	3	1	chr21	-	30437157-30437289;30435851-30437289;30437288-30437289	30435673-30435851;30437019-30437157;30437158-30437288;30437289-30437426	;;;	;;;	(30437158, 30437288)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/121_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CCT8
MRPL32	ENSG00000106591	ENSG00000106591:42976747-42976840:source	0.260115437295;-0.260115437295	0.932360309216;0.932360309216	0.346;0.654	0.600;0.400	s|1e1.1o1|i	False	False	False	1	2	1	chr7	+	42976840-42976921;42976840-42976841	42976747-42976840;42976841-42976920;42976921-42977456	;;	;;	(42976841, 42976920)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/48_T4_2_T4_17.deltapsi_quantify_deltapsi.html#MRPL32
KIF22	ENSG00000079616	ENSG00000079616:29814090-29814258:target	-0.441575693644;0.441575693644	1.0;1.0	0.975;0.025	0.544;0.456	t|1e1.1o1|i	False	False	False	1	2	1	chr16	+	29811369-29814090;29814089-29814090	29811234-29811369;29811542-29814089;29814090-29814258	;;	;;	(29811542, 29814089)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/22_T4_2_T4_17.deltapsi_quantify_deltapsi.html#KIF22
CALCOCO1	ENSG00000012822	ENSG00000012822:54106884-54106990:target	-0.000631878270437;-0.560813199631;0.539711100335	1.00757855962e-10;1.0;1.0	0.039;0.959;0.025	0.031;0.412;0.551	s|1e0|2e1.1o1|2e2.1o1|i	True	False	True	2	3	1	chr12	-	54106630-54106884;54105905-54106884;54106883-54106884	54104903-54105905;54106559-54106630;54106631-54106883;54106884-54106990	;;;	;;;	(54106631, 54106883)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/4_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CALCOCO1
WDR59	ENSG00000103091	ENSG00000103091:74943645-74943815:source	-0.461095120735;0.461095120735	1.0;1.0	0.975;0.025	0.525;0.475	t|1e1.1o3|i	False	False	False	1	2	1	chr16	-	74943815-74946096;74943815-74943816	74943645-74943815;74943816-74945902;74945903-74946260	;;	;;	(74943816, 74945902)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/41_T4_2_T4_17.deltapsi_quantify_deltapsi.html#WDR59
GRK6	ENSG00000198055	ENSG00000198055:176857677-176857968:source	-0.326658767222;0.32575400832;4.61365247382e-08	0.999375608828;0.999411930883;3.56501382319e-18	0.971;0.029;0.025	0.652;0.346;0.025	s|1e0|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr5	+	176857968-176858996;176857968-176859234;176857968-176857969	176857677-176857968;176857969-176858711;176858712-176859108;176859234-176859311	;;;	;;;	(176857969, 176858711)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/170_T4_2_T4_17.deltapsi_quantify_deltapsi.html#GRK6
RETSAT	ENSG00000042445	ENSG00000042445:85569211-85570504:source	-0.569964727012;0.569964727012	1.0;1.0	0.975;0.025	0.419;0.581	t|1e1.2o2|i	False	False	False	1	2	1	chr2	-	85570504-85570762;85570504-85570505	85569211-85570504;85570505-85570761;85570762-85570921	;;	;;	(85570505, 85570761)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/8_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RETSAT
TCP1	ENSG00000120438	ENSG00000120438:160201475-160201598:source	0.120740219736;-0.260857041491;0.105445600231	0.0607362309917;0.997678105638;9.30409357495e-07	0.160;0.839;0.025	0.283;0.585;0.128	t|1e1.2o2|1e2.2o2|i	False	False	True	2	3	1	chr6	-	160201598-160204973;160201598-160201967;160201598-160201599	160201475-160201598;160201599-160201966;160201967-160202142;160204973-160205099	;;;	;;;	(160201599, 160201966)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/69_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TCP1
TCP1	ENSG00000120438	ENSG00000120438:160209090-160209306:source	-0.244736530561;-1.62252035085e-06;5.97988402993e-15;8.20421562351e-16;0.247878214261	0.961755841015;3.15279785639e-18;3.15089393974e-18;3.15089393973e-18;0.961441174573	0.603;0.025;0.025;0.025;0.370	0.364;0.025;0.025;0.025;0.612	t|1e0|2e1.1o1|2e2.1o4|2e2.2o4|2e2.4o4|i	True	True	True	4	3	1	chr6	-	160209175-160210437;160209175-160209642;160209175-160209639;160209175-160209325;160209306-160209307	160209090-160209306;160209307-160209324;160209325-160210334;160209325-160210334;160209325-160210334;160210437-160210781	;;;;;	;;;;;	(160209307, 160209324)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/69_T4_2_T4_17.deltapsi_quantify_deltapsi.html#TCP1
SAFB	ENSG00000160633	ENSG00000160633:5667831-5667897:source	-0.258908206023;0.258908206023	0.998996644846;0.998996644846	0.975;0.025	0.723;0.277	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr19	+	5667897-5668173;5667897-5667898	5667831-5667897;5667898-5668172;5668173-5668489	;;	;;	(5667898, 5668172)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/126_T4_2_T4_17.deltapsi_quantify_deltapsi.html#SAFB
CRTC2	ENSG00000160741	ENSG00000160741:153925742-153925845:source	-1.4575107735e-10;-0.245415675896;0.238797622912	3.15089412508e-18;0.999069890619;0.99750127231	0.025;0.975;0.025	0.025;0.736;0.258	t|1e1.3o3|1e2.1o1|i	False	False	True	2	3	1	chr1	-	153925845-153930821;153925845-153926014;153925845-153925846	153925742-153925845;153925846-153926013;153926014-153926082;153930821-153931101	;;;	;;;	(153925846, 153926013)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/126_T4_2_T4_17.deltapsi_quantify_deltapsi.html#CRTC2
UCKL1	ENSG00000198276	ENSG00000198276:62577514-62577620:target	-0.186635279222;-0.0642737817302;0.25725397925	0.570180872223;0.000284726217145;0.994886884715	0.889;0.110;0.025	0.704;0.025;0.276	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr20	-	62577328-62577514;62577267-62577514;62577513-62577514	62577158-62577328;62577158-62577328;62577329-62577513;62577514-62577620	;;;	;;;	(62577329, 62577513)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/171_T4_2_T4_17.deltapsi_quantify_deltapsi.html#UCKL1
UCKL1	ENSG00000198276	ENSG00000198276:62577158-62577328:source	-0.329473452673;-0.0700042955317;0.402521390448	0.999636805908;0.000322791301282;1.0	0.888;0.111;0.025	0.566;0.025;0.417	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr20	-	62577328-62577514;62577267-62577514;62577328-62577329	62577158-62577328;62577329-62577513;62577514-62577620;62577514-62577620	;;;	;;;	(62577329, 62577513)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/171_T4_2_T4_17.deltapsi_quantify_deltapsi.html#UCKL1
UCKL1	ENSG00000198276	ENSG00000198276:62575006-62575022:target	-0.51149368695;0.51149368695	1.0;1.0	0.975;0.025	0.476;0.524	s|1e1.2o2|i	False	False	False	1	2	1	chr20	-	62572561-62575006;62575005-62575006	62572463-62572573;62572963-62575005;62575006-62575022	;;	;;	(62572963, 62575005)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/171_T4_2_T4_17.deltapsi_quantify_deltapsi.html#UCKL1
RNF114	ENSG00000124226	ENSG00000124226:48558098-48558248:source	-0.224334786712;0.224334786712	0.965441696336;0.965441696336	0.975;0.025	0.756;0.244	s|1e1.1o1|i	False	False	False	1	2	1	chr20	+	48558248-48561919;48558248-48558249	48558098-48558248;48558249-48561918;48561919-48562025	;;	;;	(48558249, 48561918)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/74_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RNF114
RNF114	ENSG00000124226	ENSG00000124226:48561919-48562025:target	-0.00182658806504;-0.391777336174;0.393698631417	5.29219095549e-18;0.999999999997;1.0	0.045;0.953;0.025	0.025;0.572;0.409	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr20	+	48553089-48561919;48558248-48561919;48561918-48561919	48552948-48553089;48558098-48558248;48558249-48561918;48561919-48562025	;;;	;;;	(48558249, 48561918)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH2vsTH17//summaries/74_T4_2_T4_17.deltapsi_quantify_deltapsi.html#RNF114
