#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_1 E(PSI)	T4_2 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
IMPDH2	ENSG00000178035	ENSG00000178035:49062092-49062271:source	0.403659542398;-0.000442917949464;-0.364496947945	1.0;4.49069507309e-18;0.999999999998	0.581;0.032;0.380	0.975;0.025;0.025	t|1e0|2e2.1o1|3e1.4o4|i	False	True	True	2	3	1	chr3	-	49062235-49062329;49062153-49065047;49062271-49062272	49062092-49062271;49062272-49062328;49062329-49062473;49065047-49065575	;;;	;;;	(49062272, 49062328)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/159_T4_1_T4_2.deltapsi_quantify_deltapsi.html#IMPDH2
IMPDH2	ENSG00000178035	ENSG00000178035:49064393-49064480:target	0.3088581834;-0.3088581834	0.999917804791;0.999917804791	0.587;0.413	0.889;0.111	s|1e1.1o1|i	False	False	False	1	2	1	chr3	-	49064319-49064393;49064392-49064393	49064120-49064319;49064320-49064392;49064393-49064480	;;	;;	(49064320, 49064392)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/159_T4_1_T4_2.deltapsi_quantify_deltapsi.html#IMPDH2
IMPDH2	ENSG00000178035	ENSG00000178035:49065632-49065755:target	0.363685144546;-3.84166275077e-09;-0.36298333247	0.999997297612;3.89824941797e-18;0.999996969517	0.610;0.025;0.388	0.965;0.025;0.034	s|1e1.3o3|2e1.3o3|i	True	True	False	2	2	1	chr3	-	49065349-49065681;49065349-49065632;49065631-49065632	49065047-49065575;49065047-49065575;49065576-49065631;49065632-49065755	;;;	;;;	(49065576, 49065631)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/159_T4_1_T4_2.deltapsi_quantify_deltapsi.html#IMPDH2
EWSR1	ENSG00000182944	ENSG00000182944:29687918-29688158:target	-0.414651923673;0.0174319538869;-0.223312032911;0.551735186531	0.999999999893;2.46783529293e-10;0.880793833349;1.0	0.561;0.038;0.396;0.025	0.156;0.105;0.178;0.563	t|1e0|2e1.2o2|2e2.4o4|2e3.1o1|3e0|i	False	True	True	3	4	1	chr22	+	29683123-29688126;29684775-29688126;29687588-29688126;29687917-29687918	29682912-29683123;29684595-29684775;29687551-29687588;29687589-29687917;29687918-29688158	;;;;	;;;;	(29687589, 29687917)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/164_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EWSR1
EWSR1	ENSG00000182944	ENSG00000182944:29694723-29694885:source	-0.000239563281029;0.217986494263;-3.51971451998e-09;-0.177934451506	4.27383908056e-18;0.85995402587;3.89824898733e-18;0.516357356223	0.076;0.439;0.025;0.457	0.072;0.652;0.025;0.283	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chr22	+	29694885-29695185;29694885-29695224;29694885-29695589;29694885-29694886	29694723-29694885;29694886-29695184;29695185-29695321;29695185-29695321;29695589-29695841	;;;;	;;;;	(29694886, 29695184)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/164_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EWSR1
EWSR1	ENSG00000182944	ENSG00000182944:29684595-29684775:target	-0.212671815088;0.212671815088	0.973002981689;0.973002981689	0.975;0.025	0.768;0.232	t|1e1.2o2|i	False	False	False	1	2	1	chr22	+	29683123-29684595;29684594-29684595	29682912-29683123;29683124-29684594;29684595-29684775	;;	;;	(29683124, 29684594)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/164_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EWSR1
EWSR1	ENSG00000182944	ENSG00000182944:29695185-29695321:source	-0.00754520875735;0.226051765918;-0.195026413218	1.42332902677e-17;0.914164230398;0.708818211977	0.109;0.432;0.463	0.075;0.653;0.272	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr22	+	29695270-29695589;29695321-29695589;29695321-29695322	29695185-29695321;29695322-29695588;29695589-29695841;29695589-29695841	;;;	;;;	(29695322, 29695588)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/164_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EWSR1
EWSR1	ENSG00000182944	ENSG00000182944:29687551-29687588:source	-0.690833572075;0.690833572075	1.0;1.0	0.975;0.025	0.301;0.699	s|1e1.2o3|i	False	False	False	1	2	1	chr22	+	29687588-29688126;29687588-29687589	29687551-29687588;29687589-29687917;29687918-29688158	;;	;;	(29687589, 29687917)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/164_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EWSR1
TM9SF1	ENSG00000100926	ENSG00000100926:24680886-24681035:target	0.228894067876;-0.228894067876	0.964568480484;0.964568480484	0.705;0.295	0.928;0.072	s|1e1.1o1|i	False	False	False	1	2	1	chr14	-	24680798-24680886;24680885-24680886	24680621-24680798;24680799-24680885;24680886-24681035	;;	;;	(24680799, 24680885)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/39_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TM9SF1
TM9SF1	ENSG00000100926	ENSG00000100926:24680621-24680798:source	0.326668920298;-0.326668920298	0.999997082447;0.999997082447	0.606;0.394	0.924;0.076	t|1e1.1o1|i	False	False	False	1	2	1	chr14	-	24680798-24680886;24680798-24680799	24680621-24680798;24680799-24680885;24680886-24681035	;;	;;	(24680799, 24680885)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/39_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TM9SF1
SC5D	ENSG00000109929	ENSG00000109929:121175049-121176419:source	0.358151926241;-0.184630948083;-2.67776174658e-05;-0.125768458696	0.999990481886;0.585037408193;6.32898546014e-18;0.0221694503402	0.615;0.213;0.025;0.149	0.964;0.033;0.025;0.025	s|1e1.2o3|1e1.3o3|1e2.1o1|2e0|3e0|i	True	True	True	3	3	1	chr11	+	121175202-121177095;121175202-121177168;121175202-121177766;121176419-121176420	121175049-121176419;121176420-121176458;121176459-121177450;121176459-121177450;121177766-121177974	;;;;	;;;;	(121176420, 121176458)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/57_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SC5D
SC5D	ENSG00000109929	ENSG00000109929:121176459-121177450:target	0.314138126133;-0.201332215477;-0.0741091823332	0.99951053853;0.746043204561;0.000145553957677	0.659;0.230;0.111	0.965;0.034;0.025	t|1e0|2e1.1o3|3e1.1o3|i	True	True	False	2	2	1	chr11	+	121175202-121177095;121175202-121177168;121176458-121176459	121175049-121176419;121175049-121176419;121176420-121176458;121176459-121177450	;;;	;;;	(121176420, 121176458)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/57_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SC5D
BAG1	ENSG00000107262	ENSG00000107262:33261085-33261167:source	0.401710639691;-0.401710639691	0.999997212254;0.999997212254	0.431;0.569	0.823;0.177	t|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr9	-	33261167-33262700;33261167-33262103	33261085-33261167;33262103-33262244;33262700-33262828	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/52_T4_1_T4_2.deltapsi_quantify_deltapsi.html#BAG1
RAPGEF1	ENSG00000107263	ENSG00000107263:134473586-134473697:source	-0.100482231458;0.217613480325;-0.0998603154341	0.000105598037533;0.905400409108;0.00453043049006	0.129;0.718;0.153	0.025;0.930;0.041	t|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	3	4	1	chr9	-	134473697-134497183;134473697-134477448;134473697-134473808	134473586-134473697;134473808-134473930;134477448-134477536;134497183-134497385	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/52_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RAPGEF1
RAPGEF1	ENSG00000107263	ENSG00000107263:134518626-134518804:source	-0.203344199686;0.228373137108;-2.65044909077e-06	0.712570303244;0.885136041156;3.90178943693e-18	0.549;0.426;0.025	0.350;0.649;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	1	chr9	-	134518804-134526197;134518804-134525516;134518804-134523022	134518626-134518804;134523022-134523137;134525516-134525653;134526197-134526336	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/52_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RAPGEF1
RAPGEF1	ENSG00000107263	ENSG00000107263:134526197-134526336:target	-1.11124485186e-05;0.268133324867;-0.245207227979;8.57419463493e-12	3.91311265086e-18;0.982052685219;0.940535485878;3.89824429111e-18	0.025;0.343;0.630;0.025	0.025;0.604;0.391;0.025	s|1e1.1o2|1e1.2o2|1e2.1o2|i	False	True	True	3	3	1	chr9	-	134525653-134526197;134525629-134526197;134518804-134526197;134526196-134526197	134518626-134518804;134525516-134525653;134525516-134525653;134525654-134526196;134526197-134526336	;;;;	;;;;	(134525654, 134526196)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/52_T4_1_T4_2.deltapsi_quantify_deltapsi.html#RAPGEF1
SLC35B1	ENSG00000121073	ENSG00000121073:47783228-47783258:source	-0.246222102995;0.247737825171;6.5585304457e-07	0.943991835494;0.946098788766;8.20793015279e-14	0.266;0.732;0.025	0.026;0.973;0.025	t|1e1.2o2|1e2.1o2|i	False	False	True	2	3	1	chr17	-	47783258-47784327;47783258-47783566;47783258-47783259	47783228-47783258;47783259-47783437;47783438-47783717;47784327-47784622	;;;	;;;	(47783259, 47783437)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/76_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SLC35B1
NSUN5P2	ENSG00000106133	ENSG00000106133:72419431-72419519:target	0.592564902736;-0.592564902736	1.0;1.0	0.397;0.603	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr7	-	72419347-72419431;72419430-72419431	72419207-72419347;72419348-72419430;72419431-72419519	;;	;;	(72419348, 72419430)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/51_T4_1_T4_2.deltapsi_quantify_deltapsi.html#NSUN5P2
NSUN5P2	ENSG00000106133	ENSG00000106133:72420385-72420500:source	0.387512257425;-0.387512257425	0.99993858877;0.99993858877	0.419;0.581	0.797;0.203	t|1e1.1o1|i	False	False	False	1	2	1	chr7	-	72420500-72420597;72420500-72420501	72420385-72420500;72420501-72420596;72420597-72420735	;;	;;	(72420501, 72420596)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/51_T4_1_T4_2.deltapsi_quantify_deltapsi.html#NSUN5P2
FAM193B	ENSG00000146067	ENSG00000146067:176958283-176958835:source	-0.129051223339;-0.19828284425;0.338724105074	0.152001786372;0.692287911415;0.999759108163	0.252;0.281;0.467	0.114;0.088;0.797	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	0	chr5	-	176958522-176959444;176958522-176959157;176958522-176958954	176958283-176958835;176958954-176959132;176959157-176959201;176959444-176959642	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/117_T4_1_T4_2.deltapsi_quantify_deltapsi.html#FAM193B
EIF4H	ENSG00000106682	ENSG00000106682:73609071-73609208:target	0.217007712776;-0.217604971366;4.70693340321e-10	0.82057896205;0.823043069752;3.89824491786e-18	0.138;0.862;0.025	0.349;0.650;0.025	t|1e1.1o2|1e2.2o2|i	False	False	True	2	3	1	chr7	+	73604248-73609071;73604636-73609071;73609070-73609071	73604152-73604303;73604577-73604636;73604637-73609070;73609071-73609208	;;;	;;;	(73604637, 73609070)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/51_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EIF4H
LPIN1	ENSG00000134324	ENSG00000134324:11955214-11955366:source	0.201883316502;-0.157125520125;-0.00115146809224	0.765116129864;0.207687790532;4.03133794645e-13	0.778;0.178;0.040	0.975;0.025;0.025	s|1e1.2o3|1e1.3o3|1e2.1o1	False	True	True	3	3	1	chr2	+	11955366-11959610;11955366-11959690;11955366-11960537	11955214-11955366;11956279-11959876;11956279-11959876;11960537-11960640	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/95_T4_1_T4_2.deltapsi_quantify_deltapsi.html#LPIN1
OS9	ENSG00000135506	ENSG00000135506:58112776-58112965:source	0.257859116003;-0.257747117948;3.8804125202e-17	0.98608273147;0.985907609943;3.89824427948e-18	0.256;0.744;0.025	0.507;0.493;0.025	s|1e0|2e0|2e1.1o2|2e2.1o1|i	True	False	True	2	3	1	chr12	+	58112965-58113882;58112965-58114189;58112965-58112966	58112776-58112965;58112966-58113881;58113882-58114046;58114189-58114301	;;;	;;;	(58112966, 58113881)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/98_T4_1_T4_2.deltapsi_quantify_deltapsi.html#OS9
OS9	ENSG00000135506	ENSG00000135506:58114189-58114301:target	-0.236037594163;0.236037594163	0.939784594106;0.939784594106	0.742;0.258	0.512;0.488	t|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr12	+	58112965-58114189;58114046-58114189	58112776-58112965;58113882-58114046;58114189-58114301	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/98_T4_1_T4_2.deltapsi_quantify_deltapsi.html#OS9
OS9	ENSG00000135506	ENSG00000135506:58109489-58109753:target	-0.0839392321637;-2.75033342059e-11;-0.00647937800539;0.275712924165;-0.0836511688693	0.000128077754125;3.89824431627e-18;5.69118910388e-13;0.999779583743;0.000114824785902	0.118;0.025;0.061;0.706;0.118	0.025;0.025;0.025;0.975;0.025	t|1e0|2e1.1o1|2e2.2o6|2e2.5o6|2e3.1o1|2e4.1o1	True	True	True	5	5	1	chr12	+	58089626-58109543;58089764-58109543;58089821-58109543;58090156-58109543;58091939-58109543	58089563-58089626;58089745-58089861;58089745-58089861;58090097-58090156;58091912-58091939;58109489-58109753	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/98_T4_1_T4_2.deltapsi_quantify_deltapsi.html#OS9
ZNF146	ENSG00000167635	ENSG00000167635:36719361-36719721:target	-0.324669155836;0.0470915849089;0.115368136338;0.0537393863687	0.999063646209;0.00159217420394;0.207770228274;6.88660294819e-07	0.529;0.080;0.365;0.027	0.212;0.171;0.509;0.111	t|1e0|2e1.1o2|2e1.2o2|2e2.1o1|2e3.1o1	True	True	True	4	4	1	chr19	+	36706057-36719650;36706098-36719650;36709097-36719650;36716975-36719650	36705504-36706098;36705504-36706098;36709024-36709097;36716856-36716975;36719361-36719721	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/146_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ZNF146
ZNF146	ENSG00000167635	ENSG00000167635:36705504-36706098:source	-0.359570997527;0.262606507467;0.0533256192707	0.999875979382;0.950643457384;0.00312974081375	0.577;0.338;0.085	0.226;0.594;0.180	s|1e2.2o2|2e1.1o1|2e2.2o2	True	True	True	3	3	0	chr19	+	36706057-36719650;36706098-36709024;36706098-36719650	36705504-36706098;36709024-36709097;36719361-36719721;36719361-36719721	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/146_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ZNF146
BACH1	ENSG00000156273	ENSG00000156273:30671192-30671274:source	-0.375261174045;0.375261174045	0.999383772868;0.999383772868	0.475;0.525	0.110;0.890	s|1e1.3o3|1e2.1o1	False	False	True	2	3	1	chr21	+	30671274-30677525;30671274-30693542	30671192-30671274;30677520-30677643;30693542-30693835	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/127_T4_1_T4_2.deltapsi_quantify_deltapsi.html#BACH1
TLK1	ENSG00000198586	ENSG00000198586:171939291-171939362:source	-0.000126215466029;0.294652978518;-0.000119059913057;-0.086398547674;-0.127043378084	4.06706769347e-18;0.999874258842;4.0574953702e-18;0.00173346956033;0.0125410712676	0.027;0.646;0.027;0.140;0.150	0.025;0.933;0.025;0.036;0.025	t|1e1.1o1|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	1	chr2	-	171939362-172016800;171939362-171974249;171939362-171963566;171939362-171948124;171939362-171947706	171939291-171939362;171947706-171947795;171948124-171948777;171963566-171963648;171974249-171974367;172016800-172017410	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/177_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TLK1
TLK1	ENSG00000198586	ENSG00000198586:171974249-171974367:target	-0.000140169679393;-0.21228327082;-0.00924862468566;0.291130403462	4.0857311276e-18;0.843896340926;6.62104418257e-09;0.998849042128	0.027;0.242;0.092;0.631	0.025;0.035;0.041;0.915	s|1e0|2e1.1o1|2e2.1o3|2e2.2o3|2e3.1o1	True	True	True	4	4	1	chr2	-	171963648-171974249;171948777-171974249;171948737-171974249;171939362-171974249	171939291-171939362;171948124-171948777;171948124-171948777;171963566-171963648;171974249-171974367	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/177_T4_1_T4_2.deltapsi_quantify_deltapsi.html#TLK1
LRBA	ENSG00000198589	ENSG00000198589:151185594-151186964:source	-0.138175737403;0.213251068022;-0.0243618624998	0.183168028089;0.787130623685;1.14488833612e-05	0.199;0.701;0.100	0.058;0.909;0.031	t|1e1.1o1|1e2.1o1|2e3.1o7	False	True	True	3	4	1	chr4	-	151186964-151203602;151186964-151199005;151186140-151186794	151185594-151186964;151199005-151199156;151203602-151203798	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/177_T4_1_T4_2.deltapsi_quantify_deltapsi.html#LRBA
SDHC	ENSG00000143252	ENSG00000143252:161332119-161332447:target	-0.276658607035;0.276658607035	0.986673834302;0.986673834302	0.365;0.635	0.095;0.905	t|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr1	+	161310445-161332119;161326630-161332119	161310384-161310445;161326467-161326630;161332119-161332447	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/112_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SDHC
YEATS2	ENSG00000163872	ENSG00000163872:183491421-183491582:target	-0.451803746352;0.451803746352	0.999990788231;0.999990788231	0.617;0.383	0.177;0.823	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr3	+	183480067-183491421;183490351-183491421	183479885-183480067;183490093-183490351;183491421-183491582	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/138_T4_1_T4_2.deltapsi_quantify_deltapsi.html#YEATS2
YEATS2	ENSG00000163872	ENSG00000163872:183479885-183480067:source	0.515979164265;-0.515979164265	0.99999977678;0.99999977678	0.310;0.690	0.813;0.187	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr3	+	183480067-183490093;183480067-183491421	183479885-183480067;183490093-183490351;183491421-183491582	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/138_T4_1_T4_2.deltapsi_quantify_deltapsi.html#YEATS2
YEATS2	ENSG00000163872	ENSG00000163872:183508585-183508768:source	-0.227675766729;0.227675766729	0.836591030065;0.836591030065	0.278;0.722	0.056;0.944	s|1e1.1o1|1e2.1o2	False	False	True	2	3	0	chr3	+	183508768-183510904;183508768-183515711	183508585-183508768;183510904-183511274;183515711-183515839	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/138_T4_1_T4_2.deltapsi_quantify_deltapsi.html#YEATS2
BRAP	ENSG00000089234	ENSG00000089234:112110465-112111115:target	0.308883854596;-0.308883854596	0.996050081035;0.996050081035	0.603;0.397	0.904;0.096	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr12	-	112103591-112110465;112098479-112110465	112098404-112098479;112103443-112103591;112110465-112111115	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/29_T4_1_T4_2.deltapsi_quantify_deltapsi.html#BRAP
BRAP	ENSG00000089234	ENSG00000089234:112098404-112098479:source	-0.249341847607;0.249341847607	0.932183114816;0.932183114816	0.349;0.651	0.106;0.894	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr12	-	112098479-112110465;112098479-112103443	112098404-112098479;112103443-112103591;112110465-112111115	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/29_T4_1_T4_2.deltapsi_quantify_deltapsi.html#BRAP
ZCCHC11	ENSG00000134744	ENSG00000134744:52943380-52943554:source	1.13717642236e-08;4.1021587663e-07;0.00397872668532;0.014658929781;0.36695403572;-0.44697983726	3.89825972233e-18;3.89908692864e-18;9.13235671404e-17;5.15554595702e-09;0.999999191828;1.0	0.025;0.025;0.028;0.034;0.384;0.516	0.025;0.025;0.057;0.093;0.742;0.080	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	False	False	True	6	7	1	chr1	-	52943554-52959283;52943554-52956404;52943554-52954581;52943554-52947476;52943554-52947095;52943554-52944515	52943380-52943554;52944515-52944599;52947095-52947307;52947476-52947595;52954581-52954707;52956404-52956473;52959283-52959334	;;;;;;	;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ZCCHC11
ZCCHC11	ENSG00000134744	ENSG00000134744:52912262-52912339:source	-0.000250488212219;5.46947891695e-06;-0.548767247817;0.565580061561	8.70206254595e-14;4.53556254412e-18;0.999999999996;1.0	0.029;0.025;0.729;0.239	0.025;0.025;0.194;0.791	t|1e1.1o1|1e2.1o2|1e3.1o2|1e4.1o1|2e0|3e0	False	True	True	4	5	1	chr1	-	52912339-52933853;52912339-52930742;52912339-52926806;52912339-52924008	52912262-52912339;52924008-52924121;52926629-52926895;52930635-52930845;52933853-52934162	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ZCCHC11
ZCCHC11	ENSG00000134744	ENSG00000134744:52926629-52926895:target	0.426900271109;-0.426900271109	0.999998822161;0.999998822161	0.377;0.623	0.793;0.207	s|1e1.1o1|1e2.1o3|2e0	True	False	True	2	3	0	chr1	-	52924121-52926806;52912339-52926806	52912262-52912339;52924008-52924121;52926629-52926895	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/96_T4_1_T4_2.deltapsi_quantify_deltapsi.html#ZCCHC11
SLC38A2	ENSG00000134294	ENSG00000134294:46758890-46759090:source	-0.234774035212;-0.0295765633715;0.258474066087	0.982634758272;3.26317230445e-12;0.999958189802	0.925;0.074;0.025	0.697;0.025;0.277	t|1e0|2e1.1o1|2e2.1o1|i	False	True	True	2	3	1	chr12	-	46758972-46760647;46758972-46759890;46759090-46759091	46758890-46759090;46759091-46759889;46759890-46760023;46760647-46760728	;;;	;;;	(46759091, 46759889)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/95_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SLC38A2
CXorf56	ENSG00000018610	ENSG00000018610:118699088-118699397:target	0.225565935518;-0.225565935518	0.928309024047;0.928309024047	0.755;0.245	0.975;0.025	s|1e1.1o1|2e1.1o1	True	True	False	2	2	0	chrX	-	118694348-118699195;118694348-118699088	118694231-118694348;118694231-118694348;118699088-118699397	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/5_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CXorf56
UBE2Q2	ENSG00000140367	ENSG00000140367:76165769-76165909:source	-0.116067686317;0.46752829174;-0.0104760680438;-0.206164737432;-0.0848040548398	0.00820901362056;1.0;3.76524359289e-11;0.83780601043;1.77007831113e-05	0.154;0.362;0.085;0.275;0.123	0.033;0.818;0.036;0.074;0.026	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	1	chr15	+	76165909-76167166;76165909-76168528;76165909-76170302;76165909-76171439;76165909-76175707	76165769-76165909;76167166-76167249;76168528-76168612;76170302-76170362;76171439-76171529;76175707-76175765	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/108_T4_1_T4_2.deltapsi_quantify_deltapsi.html#UBE2Q2
UBE2Q2	ENSG00000140367	ENSG00000140367:76168528-76168612:target	-0.00161484728146;0.280446832166;-0.243584106459	7.92165385574e-13;0.992552195349;0.953841758489	0.044;0.685;0.269	0.025;0.958;0.031	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr15	+	76161351-76168528;76165909-76168528;76167249-76168528	76161292-76161351;76165769-76165909;76167166-76167249;76168528-76168612	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/108_T4_1_T4_2.deltapsi_quantify_deltapsi.html#UBE2Q2
UBE2Q2	ENSG00000140367	ENSG00000140367:76171439-76171529:target	-0.00506788665894;-0.293650958312;0.000119714149611;-0.0306912917446;0.403665835577;3.04379904244e-09	7.24906544502e-13;0.994049618076;3.36852843602e-15;1.54147400819e-07;0.999997667388;3.89824856576e-18	0.058;0.423;0.025;0.089;0.412;0.025	0.025;0.137;0.027;0.027;0.806;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	False	False	True	6	7	1	chr15	+	76161351-76171439;76165909-76171439;76167249-76171439;76168612-76171439;76170362-76171439;76170701-76171439	76161292-76161351;76165769-76165909;76167166-76167249;76168528-76168612;76170302-76170362;76170527-76170701;76171439-76171529	;;;;;;	;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/108_T4_1_T4_2.deltapsi_quantify_deltapsi.html#UBE2Q2
UBE2Q2	ENSG00000140367	ENSG00000140367:76175707-76175765:target	1.88583843602e-09;-0.0846666965538;-0.0789437344257;9.97924917131e-10;0.20403458436	3.89824683759e-18;1.19861342735e-05;0.000184641518273;3.89824753011e-18;0.730555917543	0.025;0.118;0.130;0.025;0.747	0.025;0.025;0.031;0.025;0.945	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	1	chr15	+	76146828-76175707;76161351-76175707;76165909-76175707;76168612-76175707;76171529-76175707	76146727-76146828;76161292-76161351;76165769-76165909;76168528-76168612;76171439-76171529;76175707-76175765	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/108_T4_1_T4_2.deltapsi_quantify_deltapsi.html#UBE2Q2
