#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_R E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
UBE4A	ENSG00000110344	ENSG00000110344:118260440-118260620:target	0.289220444588;-0.289220444588	0.999994750189;0.999994750189	0.693;0.307	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr11	+	118257327-118260440;118260439-118260440	118257153-118257327;118257328-118260439;118260440-118260620	;;	;;	(118257328, 118260439)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/52_T4_N_T4_R.deltapsi_quantify_deltapsi.html#UBE4A
UBE4A	ENSG00000110344	ENSG00000110344:118261372-118261519:target	0.0447840453203;0.179975812039;-0.224422334928	1.98643066622e-06;0.542600353439;0.973956511224	0.025;0.736;0.244	0.087;0.912;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr11	+	118257327-118261372;118260620-118261372;118261371-118261372	118257153-118257327;118260440-118260620;118260621-118261371;118261372-118261519	;;;	;;;	(118260621, 118261371)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/52_T4_N_T4_R.deltapsi_quantify_deltapsi.html#UBE4A
YWHAB	ENSG00000166913	ENSG00000166913:43531539-43531762:target	0.431609931926;0.00914531746665;-0.455785064478	0.999999999919;3.44676328798e-05;1.0	0.363;0.170;0.469	0.783;0.216;0.025	t|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr20	+	43530474-43531539;43530474-43531677;43531538-43531539	43530172-43530474;43530172-43530474;43530475-43531538;43531539-43531762	;;;	;;;	(43530475, 43531538)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/134_T4_N_T4_R.deltapsi_quantify_deltapsi.html#YWHAB
PPP3CC	ENSG00000120910	ENSG00000120910:22396982-22397011:target	0.315447955895;-0.000406568521109;-0.284849993245	0.999950404475;2.77011554407e-11;0.999999979186	0.571;0.126;0.303	0.878;0.121;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr8	+	22390531-22396982;22392882-22396982;22396981-22396982	22390434-22390531;22392765-22392882;22392883-22396981;22396982-22397011	;;;	;;;	(22392883, 22396981)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/68_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PPP3CC
LUC7L2	ENSG00000269955	ENSG00000269955:139048112-139048198:source	0.182231104269;0.0250141061848;-0.253362419855	0.549675912267;8.83401135141e-06;0.963482240253	0.285;0.099;0.615	0.463;0.170;0.368	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr7	+	139048198-139049955;139048198-139049958;139048198-139048199	139048112-139048198;139048199-139049954;139049955-139050072;139049955-139050072	;;;	;;;	(139048199, 139049954)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/182_T4_N_T4_R.deltapsi_quantify_deltapsi.html#LUC7L2
TES	ENSG00000135269	ENSG00000135269:115889074-115890086:source	0.320324505942;-0.320324505942	0.999999999996;0.999999999996	0.663;0.337	0.975;0.025	s|1e1.1o1|2e0|3e0|4e0|i	True	False	False	1	2	1	chr7	+	115889326-115890215;115890086-115890087	115889074-115890086;115890087-115890214;115890215-115890342	;;	;;	(115890087, 115890214)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/88_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TES
TES	ENSG00000135269	ENSG00000135269:115890215-115890342:target	0.379129752845;-0.379129752845	1.0;1.0	0.605;0.395	0.975;0.025	t|1e1.1o4|i	False	False	False	1	2	1	chr7	+	115889326-115890215;115890214-115890215	115889074-115890086;115890087-115890214;115890215-115890342	;;	;;	(115890087, 115890214)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/88_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TES
FLOT2	ENSG00000132589	ENSG00000132589:27224508-27224697:target	-0.274327202161;7.31941042034e-13;0.0532626832431;0.202283019076;7.31941042034e-13	0.984431103257;4.69812431306e-18;7.04521611459e-09;0.691528328782;4.69812431306e-18	0.634;0.025;0.025;0.347;0.025	0.367;0.025;0.085;0.544;0.025	s|1e1.1o1|1e2.2o2|1e3.1o1|1e4.1o1|2e5.1o3	True	False	True	5	6	1	chr17	-	27216044-27224544;27212965-27224544;27211333-27224544;27210249-27224544;27209755-27224508	27209591-27209755;27209758-27210249;27211243-27211333;27212875-27213029;27215963-27216044;27224508-27224697	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/84_T4_N_T4_R.deltapsi_quantify_deltapsi.html#FLOT2
FLOT2	ENSG00000132589	ENSG00000132589:27211243-27211333:target	0.31303213335;-0.31303213335	0.999999990453;0.999999990453	0.670;0.330	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	27210249-27211243;27211242-27211243	27209758-27210249;27210250-27211242;27211243-27211333	;;	;;	(27210250, 27211242)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/84_T4_N_T4_R.deltapsi_quantify_deltapsi.html#FLOT2
POLR2B	ENSG00000047315	ENSG00000047315:57860813-57861032:source	-0.00225810995726;0.242732596456;-0.199622549704	7.44984283489e-13;0.973618441436;0.813678709866	0.074;0.710;0.220	0.052;0.947;0.025	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr4	+	57860970-57861417;57861032-57861417;57861032-57861033	57860813-57861032;57861033-57861416;57861417-57861575;57861417-57861575	;;;	;;;	(57861033, 57861416)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/8_T4_N_T4_R.deltapsi_quantify_deltapsi.html#POLR2B
POLR2B	ENSG00000047315	ENSG00000047315:57861417-57861575:target	-0.00198683054198;0.296419186465;-0.258707209928	1.78054229257e-12;0.999681839531;0.999645658161	0.071;0.658;0.277	0.052;0.947;0.025	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr4	+	57860970-57861417;57861032-57861417;57861416-57861417	57860813-57861032;57860813-57861032;57861033-57861416;57861417-57861575	;;;	;;;	(57861033, 57861416)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/8_T4_N_T4_R.deltapsi_quantify_deltapsi.html#POLR2B
POLR2B	ENSG00000047315	ENSG00000047315:57872982-57873168:source	0.056785940022;0.401568534702;1.71590589451e-05;0.00835483415863;-0.48930310473	5.18422219567e-07;0.999999998721;4.73356650146e-18;4.77862563687e-12;1.0	0.025;0.430;0.025;0.025;0.502	0.092;0.821;0.025;0.065;0.025	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|i	False	True	True	4	4	1	chr4	+	57873168-57873279;57873168-57876527;57873168-57876595;57873168-57876914;57873168-57873169	57872982-57873168;57873169-57873278;57873279-57873289;57876527-57876670;57876527-57876670;57876914-57877053	;;;;;	;;;;;	(57873169, 57873278)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/8_T4_N_T4_R.deltapsi_quantify_deltapsi.html#POLR2B
TUBB4B	ENSG00000188229	ENSG00000188229:140136948-140138159:target	0.291638272338;-0.291638272338	0.997179178042;0.997179178042	0.487;0.513	0.772;0.228	t|1e1.1o1|i	False	False	False	1	2	1	chr9	+	140136473-140136948;140136947-140136948	140136363-140136473;140136474-140136947;140136948-140138159	;;	;;	(140136474, 140136947)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/159_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TUBB4B
RBM34	ENSG00000188739	ENSG00000188739:235294498-235295312:source	0.20016069921;-0.20016069921	0.842041560145;0.842041560145	0.780;0.220	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr1	-	235295312-235298967;235295312-235295313	235294498-235295312;235295313-235298963;235298964-235299085	;;	;;	(235295313, 235298963)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/159_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RBM34
RBM34	ENSG00000188739	ENSG00000188739:235298964-235299085:target	0.405420916304;-0.405420916304	1.0;1.0	0.580;0.420	0.975;0.025	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr1	-	235295312-235298967;235298963-235298964	235294498-235295312;235295313-235298963;235298964-235299085	;;	;;	(235295313, 235298963)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/159_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RBM34
TBC1D2B	ENSG00000167202	ENSG00000167202:78287327-78290697:source	-0.000375208825052;0.30252893332;5.90267358115e-09;-0.289429532124	2.43047161609e-10;0.999860379493;4.69815557919e-18;0.995996142042	0.125;0.026;0.025;0.837	0.120;0.321;0.025;0.554	t|1e1.1o1|1e2.2o2|2e1.1o1|i	True	True	True	3	3	1	chr15	-	78290697-78293961;78290697-78290845;78290645-78293961;78290697-78290698	78287327-78290697;78290698-78290844;78290845-78291723;78293961-78294026;78293961-78294026	;;;;	;;;;	(78290698, 78290844)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/135_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TBC1D2B
TBC1D2B	ENSG00000167202	ENSG00000167202:78290845-78291723:target	0.388106350158;-0.388106350158	0.999998841889;0.999998841889	0.053;0.947	0.432;0.568	s|1e0|2e1.1o2|i	True	False	False	1	2	1	chr15	-	78290697-78290845;78290844-78290845	78287327-78290697;78290698-78290844;78290845-78291723	;;	;;	(78290698, 78290844)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/135_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TBC1D2B
ARID3B	ENSG00000179361	ENSG00000179361:74882161-74882344:target	-2.38200545182e-08;0.261078628153;-0.256444684853	4.69816776996e-18;0.956471902416;0.946112742828	0.025;0.189;0.805	0.025;0.443;0.555	t|1e1.1o1|1e2.1o1|1e3.1o2	False	False	True	3	4	1	chr15	+	74836829-74882161;74865274-74882161;74865545-74882161	74836201-74836829;74865203-74865274;74865473-74867358;74882161-74882344	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/150_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ARID3B
RP11-326C3.2	ENSG00000255026	ENSG00000255026:288020-288492:source	5.61307846684e-07;2.06007141988e-09;5.69947049533e-07;-0.219308810564;0.220728362131	4.69908733631e-18;4.69812784623e-18;4.69910215841e-18;0.835091457436;0.849021859644	0.025;0.025;0.025;0.803;0.148	0.025;0.025;0.025;0.589;0.363	s|1e1.5o5|2e1.5o5|2e2.1o1|3e0|4e2.1o1|i	True	True	True	4	3	1	chr11	+	288105-288386;288117-288386;288117-288619;288492-288619;288492-288493	288020-288492;288493-288618;288619-288811;288619-288811	;;;	;;;	(288493, 288618)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/179_T4_N_T4_R.deltapsi_quantify_deltapsi.html#RP11-326C3.2
BNIP3	ENSG00000176171	ENSG00000176171:133786538-133786622:source	0.266766674283;-0.266766674283	0.999655960668;0.999655960668	0.715;0.285	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr10	-	133786622-133787297;133786622-133786623	133786538-133786622;133786623-133787296;133787297-133787447	;;	;;	(133786623, 133787296)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/147_T4_N_T4_R.deltapsi_quantify_deltapsi.html#BNIP3
LRRC41	ENSG00000132128	ENSG00000132128:46744854-46744929:target	0.215296551372;0.000515723315482;-0.224948181306	0.845610592315;2.95329419139e-08;0.951471888751	0.754;0.025;0.244	0.964;0.034;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr1	-	46744756-46744854;46733349-46744854;46744853-46744854	46733167-46733349;46744072-46744756;46744757-46744853;46744854-46744929	;;;	;;;	(46744757, 46744853)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/82_T4_N_T4_R.deltapsi_quantify_deltapsi.html#LRRC41
ZNF76	ENSG00000065029	ENSG00000065029:35258030-35258159:target	0.00076135824646;0.289365742428;-0.282976046703	3.07705762804e-14;0.999785236401;0.999999835014	0.025;0.680;0.301	0.036;0.962;0.025	t|1e1.2o3|2e1.2o3|i	True	True	False	2	2	1	chr6	+	35255622-35258030;35255622-35258043;35258029-35258030	35255423-35256092;35255423-35256092;35256093-35258029;35258030-35258159	;;;	;;;	(35256093, 35258029)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/12_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ZNF76
TMEM170A	ENSG00000166822	ENSG00000166822:75485334-75485737:source	0.00729107121726;0.21574442649;-0.258726891209;6.55929237883e-10	1.3227510165e-06;0.777330398225;0.961666524307;4.69812550106e-18	0.085;0.457;0.455;0.025	0.128;0.668;0.203;0.025	t|1e1.1o2|1e1.2o2|1e2.1o1|2e3.1o1	True	True	True	4	4	0	chr16	-	75485737-75498570;75485737-75498366;75485737-75498130;75485735-75486537	75485334-75485737;75486537-75486595;75498130-75498314;75498366-75498635;75498366-75498635	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/133_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TMEM170A
IL2RG	ENSG00000147168	ENSG00000147168:70330036-70330145:source	0.205684507076;-0.205684507076	0.903123942769;0.903123942769	0.774;0.226	0.975;0.025	t|1e1.2o2|i	False	False	False	1	2	1	chrX	-	70330145-70330354;70330145-70330146	70330036-70330145;70330146-70330353;70330354-70330538	;;	;;	(70330146, 70330353)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/108_T4_N_T4_R.deltapsi_quantify_deltapsi.html#IL2RG
DDX21	ENSG00000165732	ENSG00000165732:70733301-70733420:target	0.00471165887681;0.25411880382;-0.258964010213	5.51678486143e-07;0.977790763981;0.999829476984	0.205;0.518;0.277	0.234;0.766;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr10	+	70730106-70733301;70731808-70733301;70733300-70733301	70729957-70730106;70731574-70731808;70731809-70733300;70733301-70733420	;;;	;;;	(70731809, 70733300)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/131_T4_N_T4_R.deltapsi_quantify_deltapsi.html#DDX21
DDX21	ENSG00000165732	ENSG00000165732:70731574-70731808:source	0.266800875197;1.82732764633e-08;-0.264458507472	0.999957143653;4.69815566289e-18;0.999932974822	0.715;0.025;0.283	0.975;0.025;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr10	+	70731808-70733301;70731808-70734426;70731808-70731809	70731574-70731808;70731809-70733300;70733301-70733420;70734426-70734499	;;;	;;;	(70731809, 70733300)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/131_T4_N_T4_R.deltapsi_quantify_deltapsi.html#DDX21
PPP1R7	ENSG00000115685	ENSG00000115685:242089437-242089962:source	-0.253201889725;5.6708242929e-14;0.254767040845	0.981982915378;4.6981243119e-18;0.984352932758	0.335;0.025;0.663	0.088;0.025;0.911	s|1e1.1o3|1e1.3o3|1e2.1o1	False	True	True	3	3	0	chr2	+	242089962-242092891;242089962-242092898;242089962-242097222	242089437-242089962;242092891-242093019;242092891-242093019;242097222-242097277	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/61_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PPP1R7
PASK	ENSG00000115687	ENSG00000115687:242047582-242047715:source	-0.215387433832;0.213417107016;5.85664107918e-14;0.00121769362767	0.867766762937;0.82590479903;4.6981243119e-18;4.78909405532e-10	0.469;0.209;0.025;0.312	0.259;0.417;0.025;0.321	t|1e1.2o2|1e2.1o1|2e1.2o2|i	True	True	True	3	3	1	chr2	-	242047715-242051655;242047715-242047882;242047709-242051655;242047715-242047716	242047582-242047715;242047716-242047881;242047882-242049195;242051655-242052201;242051655-242052201	;;;;	;;;;	(242047716, 242047881)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/61_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PASK
PASK	ENSG00000115687	ENSG00000115687:242051655-242052201:target	7.77561725122e-16;0.00440805121768;0.0753749883211;-0.213814663082;7.77473176922e-16;0.132614300639	4.69812431181e-18;1.25263662535e-17;2.4026411342e-08;0.900158199915;4.69812431181e-18;0.111619986361	0.025;0.027;0.076;0.387;0.025;0.471	0.025;0.057;0.162;0.179;0.025;0.604	s|1e1.2o3|2e2.2o3|2e2.3o3|2e3.1o2|2e3.2o2|i	True	True	True	5	4	1	chr2	-	242051854-242051957;242048313-242051655;242048222-242051655;242047715-242051655;242047709-242051655;242051654-242051655	242047582-242047715;242047582-242047715;242047882-242049195;242047882-242049195;242049196-242051654;242051655-242052201	;;;;;	;;;;;	(242049196, 242051654)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/61_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PASK
WIPF1	ENSG00000115935	ENSG00000115935:175494394-175494596:target	0.691939758507;-0.691939758507	1.0;1.0	0.300;0.700	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr2	-	175490688-175494394;175494393-175494394	175490352-175490688;175491730-175494393;175494394-175494596	;;	;;	(175491730, 175494393)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/62_T4_N_T4_R.deltapsi_quantify_deltapsi.html#WIPF1
WIPF1	ENSG00000115935	ENSG00000115935:175495110-175495424:source	6.09669436811e-09;-0.000316978011585;0.556349721975;-0.526668844471	4.69813522425e-18;1.22952762676e-07;1.0;1.0	0.025;0.159;0.298;0.539	0.025;0.157;0.841;0.025	t|1e1.1o1|2e1.1o1|3e1.1o1|4e0|i	True	True	False	3	2	1	chr2	-	175495424-175499246;175495353-175499246;175495288-175499246;175495424-175495425	175495110-175495424;175495425-175496956;175499246-175499333;175499246-175499333;175499246-175499333	;;;;	;;;;	(175495425, 175496956)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/62_T4_N_T4_R.deltapsi_quantify_deltapsi.html#WIPF1
FAM134C	ENSG00000141699	ENSG00000141699:40738071-40738450:source	3.25482257079e-11;0.00275181939279;0.0072399571082;0.309684195937;-0.355183444163	4.69812436765e-18;1.27947836385e-10;2.89902969978e-06;0.999392488753;1.0	0.025;0.051;0.124;0.456;0.371	0.025;0.077;0.165;0.758;0.025	t|1e0|2e1.1o2|2e2.2o2|2e3.1o2|2e4.2o2|i	False	True	True	4	5	1	chr17	-	40738155-40761104;40738155-40744074;40738155-40739852;40738155-40738783;40738450-40738451	40738071-40738450;40738451-40738782;40738783-40738975;40739713-40739882;40744074-40744180;40760678-40761404	;;;;;	;;;;;	(40738451, 40738782)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/102_T4_N_T4_R.deltapsi_quantify_deltapsi.html#FAM134C
FAM134C	ENSG00000141699	ENSG00000141699:40738783-40738975:target	0.397930719048;-0.397930719048	1.0;1.0	0.587;0.413	0.975;0.025	s|1e0|2e1.2o2|i	True	False	False	1	2	1	chr17	-	40738155-40738783;40738782-40738783	40738071-40738450;40738451-40738782;40738783-40738975	;;	;;	(40738451, 40738782)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/102_T4_N_T4_R.deltapsi_quantify_deltapsi.html#FAM134C
ENSG00000225241	ENSG00000225241	ENSG00000225241:144614840-144614998:source	3.55825013753e-08;0.258657648661;9.6119406659e-05;-0.261496528326	4.69818536001e-18;0.955854553648;1.79653661492e-17;0.96171371498	0.025;0.344;0.025;0.624	0.025;0.596;0.027;0.369	s|1e1.1o3|2e0|2e1.1o3|2e1.2o3|i	True	True	False	3	2	1	chr1	+	144614993-144615096;144614998-144615096;144614998-144615130;144614998-144614999	144614840-144614998;144614999-144615095;144615096-144615303;144615096-144615303;144615096-144615303	;;;;	;;;;	(144614999, 144615095)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/174_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ENSG00000225241
ENSG00000225241	ENSG00000225241	ENSG00000225241:144615096-144615303:target	9.64898309002e-08;6.67729603447e-10;9.29437711344e-08;0.366296333153;0.000238858386001;-0.384590629468	4.69828985776e-18;4.69812545741e-18;4.69828377385e-18;0.999988938962;1.19603851678e-15;0.999998621003	0.025;0.025;0.025;0.307;0.025;0.665	0.025;0.025;0.025;0.665;0.029;0.290	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|2e3.2o2|3e0|i	True	True	True	5	4	1	chr1	+	144598780-144615096;144607061-144615096;144614993-144615096;144614998-144615096;144614998-144615130;144615095-144615096	144598512-144598780;144606838-144607061;144614840-144614998;144614840-144614998;144614840-144614998;144614999-144615095;144615096-144615303	;;;;;;	;;;;;;	(144614999, 144615095)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/174_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ENSG00000225241
PIN1	ENSG00000127445	ENSG00000127445:9947499-9947556:target	0.200126807478;-0.200126807478	0.667649328683;0.667649328683	0.191;0.809	0.391;0.609	t|1e1.1o1|i	False	False	False	1	2	1	chr19	+	9946078-9947499;9947498-9947499	9945933-9946078;9947402-9947498;9947499-9947556	;;	;;	(9947402, 9947498)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/75_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PIN1
MINK1	ENSG00000141503	ENSG00000141503:4797469-4797606:source	0.429941791873;-0.429941791873	1.0;1.0	0.556;0.444	0.975;0.025	s|1e0|2e1.1o2|i	True	False	False	1	2	1	chr17	+	4797606-4797820;4797606-4797607	4797469-4797606;4797607-4797819;4797820-4797928	;;	;;	(4797607, 4797819)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MINK1
MINK1	ENSG00000141503	ENSG00000141503:4797820-4797928:source	0.368883027768;-4.03227392247e-08;-2.76030135578e-05;-0.311275174313	1.0;4.69819273573e-18;4.7450004733e-18;0.999999999999	0.615;0.025;0.026;0.328	0.975;0.025;0.025;0.025	s|1e1.2o3|1e1.3o3|1e2.2o2|i	False	True	True	3	3	1	chr17	+	4797928-4798370;4797928-4798376;4797928-4798645;4797928-4797929	4797820-4797928;4797929-4798152;4798153-4798537;4798153-4798537;4798631-4798788	;;;;	;;;;	(4797929, 4798152)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MINK1
MINK1	ENSG00000141503	ENSG00000141503:4798153-4798537:target	0.287612735847;-6.52834874109e-07;-0.261419058219	0.999999997877;4.69923211127e-18;0.999993294611	0.695;0.025;0.280	0.975;0.025;0.025	t|1e0|2e1.1o1|3e1.1o1|i	True	True	False	2	2	1	chr17	+	4797928-4798370;4797928-4798376;4798152-4798153	4797820-4797928;4797820-4797928;4797929-4798152;4798153-4798537	;;;	;;;	(4797929, 4798152)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MINK1
MINK1	ENSG00000141503	ENSG00000141503:4796274-4796362:source	-3.8190811187e-09;0.261953611169;-0.246067351459	4.69813304386e-18;0.999964181384;0.999278479151	0.025;0.720;0.265	0.025;0.975;0.025	s|1e1.2o2|1e2.1o2|i	False	False	True	2	3	1	chr17	+	4796362-4796581;4796362-4796729;4796362-4796363	4796274-4796362;4796363-4796490;4796491-4796604;4796729-4797166	;;;	;;;	(4796363, 4796490)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MINK1
MINK1	ENSG00000141503	ENSG00000141503:4797820-4797928:target	0.462048940543;-0.462048940543	1.0;1.0	0.525;0.475	0.975;0.025	t|1e1.2o2|2e0|i	False	True	False	1	2	1	chr17	+	4797606-4797820;4797819-4797820	4797469-4797606;4797607-4797819;4797820-4797928	;;	;;	(4797607, 4797819)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MINK1
PIK3R5	ENSG00000141506	ENSG00000141506:8790413-8790587:source	-2.61547073383e-05;-0.0337000346922;0.000182951995708;0.31235248739;-0.246865089859	5.76175075962e-18;6.1896710917e-17;1.27895898308e-17;0.999992357572;0.999872424793	0.030;0.074;0.072;0.564;0.266	0.030;0.025;0.075;0.868;0.025	t|1e0|2e1.1o1|2e2.1o1|2e3.1o3|2e3.2o3|i	True	True	True	4	4	1	chr17	-	8790538-8792456;8790538-8791488;8790538-8790854;8790538-8790838;8790587-8790588	8790413-8790587;8790588-8790743;8790744-8791000;8790744-8791000;8791488-8791830;8792456-8792539	;;;;;	;;;;;	(8790588, 8790743)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PIK3R5
PIK3R5	ENSG00000141506	ENSG00000141506:8790744-8791000:target	0.00061674568461;0.418359317124;-0.411631231196	2.19631821125e-15;1.0;1.0	0.068;0.514;0.426	0.078;0.922;0.025	s|1e1.2o2|2e1.2o2|3e0|i	True	True	False	2	2	1	chr17	-	8790538-8790854;8790538-8790838;8790743-8790744	8790413-8790587;8790413-8790587;8790588-8790743;8790744-8791000	;;;	;;;	(8790588, 8790743)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PIK3R5
PIK3R5	ENSG00000141506	ENSG00000141506:8782233-8784103:source	0.357168812169;-0.357168812169	1.0;1.0	0.627;0.373	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr17	-	8784103-8784222;8784103-8784104	8782233-8784103;8784104-8784221;8784222-8784334	;;	;;	(8784104, 8784221)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PIK3R5
PIK3R5	ENSG00000141506	ENSG00000141506:8784222-8784334:target	0.339224457298;-0.339224457298	1.0;1.0	0.644;0.356	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	8784103-8784222;8784221-8784222	8782233-8784103;8784104-8784221;8784222-8784334	;;	;;	(8784104, 8784221)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/100_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PIK3R5
STAG3	ENSG00000066923	ENSG00000066923:99798887-99798974:source	-0.232921370118;0.232921370118	0.92400743353;0.92400743353	0.255;0.745	0.028;0.972	s|1e1.1o1|i	False	False	False	1	2	1	chr7	+	99798974-99799409;99798974-99798975	99798887-99798974;99798975-99799408;99799409-99799489	;;	;;	(99798975, 99799408)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/13_T4_N_T4_R.deltapsi_quantify_deltapsi.html#STAG3
