#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_1 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
DOCK11	ENSG00000147251	ENSG00000147251:117817042-117817192:source	0.0193000557528;7.17411142405e-05;0.190209083812;6.01552642994e-11;-0.219020868162	7.42582255591e-07;6.17461809349e-18;0.639174088395;5.86639833718e-18;0.956942183047	0.038;0.026;0.684;0.025;0.239	0.099;0.027;0.869;0.025;0.025	s|1e2.1o1|2e1.1o1|2e2.1o1|3e2.1o1|i	True	True	True	4	3	1	chrX	+	117817147-117819651;117817180-117819483;117817180-117819651;117817192-117819651;117817192-117817193	117817042-117817192;117817193-117819482;117819483-117819500;117819651-117820126;117819651-117820126;117819651-117820126	;;;;;	;;;;;	(117817193, 117819482)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/122_T4_N_T4_1.deltapsi_quantify_deltapsi.html#DOCK11
SRSF9	ENSG00000111786	ENSG00000111786:120901753-120901957:source	-0.00030313069405;3.94869966462e-13;0.355876348702;3.94869966462e-13;-0.313117534416	6.24639223215e-18;5.86639826079e-18;1.0;5.86639826079e-18;1.0	0.028;0.025;0.628;0.025;0.330	0.025;0.025;0.975;0.025;0.025	t|1e1.2o3|2e1.1o3|2e1.2o3|2e2.1o1|i	True	True	True	4	3	1	chr12	-	120901957-120903430;120901925-120903559;120901925-120903430;120901925-120902536;120901957-120901958	120901753-120901957;120901958-120902535;120902536-120902746;120902942-120903590;120902942-120903590;120902942-120903590	;;;;;	;;;;;	(120901958, 120902535)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/61_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SRSF9
SRSF9	ENSG00000111786	ENSG00000111786:120902942-120903590:target	3.92592289597e-13;3.92592289597e-13;-0.000265358269461;0.368011191338;-0.3268775412	5.86639826078e-18;5.86639826078e-18;6.19904589936e-18;1.0;1.0	0.025;0.025;0.028;0.616;0.344	0.025;0.025;0.025;0.975;0.025	s|1e2.2o2|2e1.2o2|2e2.1o2|2e2.2o2|3e0|i	True	True	True	4	3	1	chr12	-	120901925-120903559;120902625-120903430;120901957-120903430;120901925-120903430;120902941-120902942	120901753-120901957;120901753-120901957;120901753-120901957;120902536-120902746;120902747-120902941;120902942-120903590	;;;;;	;;;;;	(120902747, 120902941)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/61_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SRSF9
AP3D1	ENSG00000065000	ENSG00000065000:2132467-2132577:source	0.381555159191;5.72423391941e-05;-0.369871193941	0.999999956091;1.0233771815e-11;0.999999999284	0.602;0.025;0.386	0.974;0.026;0.025	t|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr19	-	2132577-2137010;2132577-2133396;2132577-2132578	2132467-2132577;2132578-2133395;2133396-2133483;2137010-2137090	;;;	;;;	(2132578, 2133395)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/14_T4_N_T4_1.deltapsi_quantify_deltapsi.html#AP3D1
AP3D1	ENSG00000065000	ENSG00000065000:2109085-2109343:source	-0.000228342975775;0.26594897076;7.83994187012e-08;-0.228372502758	6.24720999204e-18;0.997871310151;5.86649848507e-18;0.989933153377	0.028;0.713;0.025;0.248	0.025;0.973;0.025;0.025	t|1e1.1o1|2e1.1o1|3e1.1o1|i	True	True	False	3	2	1	chr19	-	2109343-2109872;2109206-2109872;2109124-2109872;2109343-2109344	2109085-2109343;2109344-2109871;2109872-2109957;2109872-2109957;2109872-2109957	;;;;	;;;;	(2109344, 2109871)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/14_T4_N_T4_1.deltapsi_quantify_deltapsi.html#AP3D1
AP3D1	ENSG00000065000	ENSG00000065000:2115218-2115417:target	0.227472985905;-0.227472985905	0.988199881967;0.988199881967	0.753;0.247	0.975;0.025	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr19	-	2114820-2115218;2115217-2115218	2114747-2114820;2114821-2115217;2115218-2115417	;;	;;	(2114821, 2115217)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/14_T4_N_T4_1.deltapsi_quantify_deltapsi.html#AP3D1
AP3D1	ENSG00000065000	ENSG00000065000:2114747-2114820:source	0.236158517637;-0.236158517637	0.988633268972;0.988633268972	0.745;0.255	0.975;0.025	t|1e1.2o2|i	False	False	False	1	2	1	chr19	-	2114820-2115218;2114820-2114821	2114747-2114820;2114821-2115217;2115218-2115417	;;	;;	(2114821, 2115217)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/14_T4_N_T4_1.deltapsi_quantify_deltapsi.html#AP3D1
AP3D1	ENSG00000065000	ENSG00000065000:2109872-2109957:target	-0.000438311178046;0.220981585035;8.54307788219e-08;-0.181335193885	6.57456216522e-18;0.950811214899;5.86650747429e-18;0.526002505264	0.030;0.757;0.025;0.202	0.025;0.973;0.025;0.025	s|1e1.1o3|1e1.2o3|1e1.3o3|i	False	True	False	3	2	1	chr19	-	2109343-2109872;2109206-2109872;2109124-2109872;2109871-2109872	2109085-2109343;2109085-2109343;2109085-2109343;2109344-2109871;2109872-2109957	;;;;	;;;;	(2109344, 2109871)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/14_T4_N_T4_1.deltapsi_quantify_deltapsi.html#AP3D1
ATXN7	ENSG00000163635	ENSG00000163635:63965591-63966339:target	0.234415811459;-0.234947308958;7.9344819438e-13	0.898880851668;0.900744242248;5.8663982613e-18	0.329;0.670;0.025	0.558;0.441;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr3	+	63938159-63965591;63953651-63965591;63954138-63965591	63938055-63938159;63953420-63953651;63954045-63954138;63965591-63966339	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/143_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ATXN7
ATXN7	ENSG00000163635	ENSG00000163635:63973735-63974150:source	-0.00710663860082;0.000882133719043;0.224996011407;-0.00294284601162;-0.171005195152	1.47795665712e-17;8.68673263655e-18;0.876005351576;1.21887975368e-09;0.336359768692	0.054;0.025;0.536;0.202;0.192	0.025;0.034;0.756;0.187;0.025	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.2o2|2e0|3e0|i	True	True	True	4	4	1	chr3	+	63974000-63974856;63974000-63975792;63974000-63975852;63974000-63976414;63974150-63974151	63973735-63974150;63974151-63974855;63974856-63974975;63975792-63976050;63975792-63976050;63976186-63976661	;;;;;	;;;;;	(63974151, 63974855)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/143_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ATXN7
ATXN7	ENSG00000163635	ENSG00000163635:63975792-63976050:target	0.00230483161687;0.300288652109;0.000183701537799;-0.307330709839	7.37283716151e-15;0.999604708819;1.61017647744e-12;0.999999999979	0.025;0.583;0.076;0.325	0.043;0.875;0.078;0.025	t|1e1.1o3|2e1.1o3|2e2.1o1|i	True	True	True	3	3	1	chr3	+	63974000-63975792;63974000-63975852;63974975-63975852;63975791-63975792	63973735-63974150;63973735-63974150;63974856-63974975;63974976-63975791;63975792-63976050	;;;;	;;;;	(63974976, 63975791)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/143_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ATXN7
ATXN7	ENSG00000163635	ENSG00000163635:63985126-63989138:target	0.23248673974;-0.0234190343974;-1.10089463007e-09;-0.138289001157	0.919030308446;0.00181744023111;5.86639964281e-18;0.00420261698359	0.258;0.566;0.025;0.160	0.484;0.512;0.025;0.025	t|1e1.1o2|1e2.1o1|2e2.1o1|i	True	True	True	3	3	1	chr3	+	63982159-63985126;63983363-63985126;63983363-63985132;63985125-63985126	63981986-63982312;63983199-63983363;63983199-63983363;63983364-63985125;63985126-63989138	;;;;	;;;;	(63983364, 63985125)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/143_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ATXN7
ATXN7	ENSG00000163635	ENSG00000163635:63983199-63983363:source	0.260281678645;-1.74574072236e-06;-0.234043351552	0.998362879899;5.86886808309e-18;0.97960844949	0.721;0.025;0.253	0.975;0.025;0.025	s|1e0|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr3	+	63983363-63985126;63983363-63985132;63983363-63983364	63983199-63983363;63983364-63985125;63985126-63989138;63985126-63989138	;;;	;;;	(63983364, 63985125)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/143_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ATXN7
ATXN7	ENSG00000163635	ENSG00000163635:63983199-63983363:target	0.00601626179284;0.217630228371;-0.230078775925	7.84366997985e-14;0.870351310372;0.990337131679	0.025;0.732;0.249	0.055;0.943;0.025	t|1e1.1o2|2e1.1o2|i	True	True	False	2	2	1	chr3	+	63982159-63983199;63982159-63983297;63983198-63983199	63981986-63982312;63981986-63982312;63982313-63983198;63983199-63983363	;;;	;;;	(63982313, 63983198)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/143_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ATXN7
ASB8	ENSG00000177981	ENSG00000177981:48544699-48545169:target	4.8611576525e-06;5.18284531354e-06;0.218990133716;0.122066949756;-0.324604625976	9.33093647845e-17;1.03101238863e-16;0.798292548206;0.128581994937;0.999999999935	0.025;0.025;0.503;0.127;0.341	0.025;0.025;0.717;0.262;0.025	s|1e0|2e1.1o2|2e1.2o2|2e2.1o2|2e2.2o2|3e0|4e0|i	True	True	True	4	3	1	chr12	-	48543953-48544984;48543923-48544984;48543781-48544984;48541707-48544984;48544698-48544699	48541571-48543781;48541571-48543781;48543870-48543953;48543870-48543953;48543954-48544698;48544699-48545169	;;;;;	;;;;;	(48543954, 48544698)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/168_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ASB8
FASN	ENSG00000169710	ENSG00000169710:80042389-80042592:source	-0.343697584392;0.343697584392	0.99999999984;0.99999999984	0.975;0.025	0.640;0.360	t|1e1.1o1|i	False	False	False	1	2	1	chr17	-	80042592-80042675;80042592-80042593	80042389-80042592;80042593-80042674;80042675-80042829	;;	;;	(80042593, 80042674)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/157_T4_N_T4_1.deltapsi_quantify_deltapsi.html#FASN
MRFAP1	ENSG00000179010	ENSG00000179010:6643457-6644472:target	0.266412747359;-0.266412747359	0.999999949326;0.999999949326	0.715;0.285	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr4	+	6642985-6643457;6643456-6643457	6642555-6642985;6642986-6643456;6643457-6644472	;;	;;	(6642986, 6643456)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/170_T4_N_T4_1.deltapsi_quantify_deltapsi.html#MRFAP1
HNRNPU	ENSG00000153187	ENSG00000153187:245023637-245024393:source	0.298987669255;-0.298987669255	1.0;1.0	0.683;0.317	0.975;0.025	t|1e0|2e1.1o2|i	False	True	False	1	2	1	chr1	-	245023776-245025763;245024393-245024394	245023637-245024393;245024394-245025079;245025080-245025836	;;	;;	(245024394, 245025079)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/127_T4_N_T4_1.deltapsi_quantify_deltapsi.html#HNRNPU
HNRNPU	ENSG00000153187	ENSG00000153187:245025080-245025836:target	0.273271641974;-0.273271641974	0.999999757876;0.999999757876	0.709;0.291	0.975;0.025	s|1e1.2o2|2e0|i	True	False	False	1	2	1	chr1	-	245023776-245025763;245025079-245025080	245023637-245024393;245024394-245025079;245025080-245025836	;;	;;	(245024394, 245025079)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/127_T4_N_T4_1.deltapsi_quantify_deltapsi.html#HNRNPU
CWF19L1	ENSG00000095485	ENSG00000095485:102006552-102006692:source	0.0566003134177;0.432214331944;0.0218675581534;1.54360357152e-06;-0.556623385834	0.00115842793122;0.999999988442;0.000481416329719;6.20804923741e-18;1.0	0.075;0.228;0.121;0.025;0.568	0.157;0.649;0.185;0.025;0.025	t|1e1.1o1|1e2.2o2|1e3.1o1|1e4.1o1|2e0|i	False	True	True	4	5	1	chr10	-	102006692-102013178;102006692-102010005;102006692-102009867;102006692-102007528;102006692-102006693	102006552-102006692;102006693-102007527;102007528-102007538;102009867-102009935;102010005-102010089;102013178-102014376	;;;;;	;;;;;	(102006693, 102007527)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/32_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CWF19L1
CWF19L1	ENSG00000095485	ENSG00000095485:102013178-102014376:target	-0.012334849086;0.393510463853;-0.00719561728387;0.000655442057085;0.0195524469076;1.47490447495e-08;-0.374554079005	1.2979317504e-14;0.999997066075;1.02533095295e-13;1.8374269403e-12;0.000338628519898;5.86641711637e-18;1.0	0.079;0.351;0.059;0.025;0.093;0.025;0.390	0.037;0.735;0.028;0.032;0.160;0.025;0.025	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o2|1e5.1o1|i	False	True	True	6	6	1	chr10	-	102012941-102013178;102010089-102013178;102010070-102013178;102009935-102013178;102006692-102013178;101997988-102013178;102013177-102013178	101997779-101997988;102006552-102006692;102009867-102009935;102010005-102010089;102010005-102010089;102012931-102012941;102012942-102013177;102013178-102014376	;;;;;;;	;;;;;;;	(102012942, 102013177)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/32_T4_N_T4_1.deltapsi_quantify_deltapsi.html#CWF19L1
PIDD1	ENSG00000177595	ENSG00000177595:801965-802090:target	0.259934496572;-0.259934496572	0.999961252774;0.999961252774	0.722;0.278	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	801624-801965;801964-801965	801445-801624;801625-801964;801965-802090	;;	;;	(801625, 801964)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/168_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PIDD1
PIDD1	ENSG00000177595	ENSG00000177595:804094-805103:target	0.200932377913;0.0783955877887;-0.314766028226	0.670641873567;0.113582284095;0.999999942048	0.387;0.281;0.332	0.589;0.409;0.025	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr11	-	803647-804094;803587-804094;804093-804094	803174-803647;803174-803647;803648-804093;804094-805103	;;;	;;;	(803648, 804093)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/168_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PIDD1
PIDD1	ENSG00000177595	ENSG00000177595:803174-803647:source	0.152652256219;0.0473533303036;-0.262986478812	0.418434391843;0.0480573020459;0.999847419139	0.417;0.302;0.281	0.588;0.410;0.025	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr11	-	803647-804094;803587-804094;803647-803648	803174-803647;803648-804093;804094-805103;804094-805103	;;;	;;;	(803648, 804093)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/168_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PIDD1
PIDD1	ENSG00000177595	ENSG00000177595:799179-799565:source	0.231082935881;1.60459305957e-07;-0.230444702429	0.988625510514;6.74368519133e-18;0.987837270428	0.750;0.025;0.250	0.975;0.025;0.025	t|1e2.1o1|2e1.1o2|i	False	True	True	2	3	1	chr11	-	799565-799815;799474-801336;799565-799566	799179-799565;799566-799814;799815-800014;801218-801365	;;;	;;;	(799566, 799814)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/168_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PIDD1
PIDD1	ENSG00000177595	ENSG00000177595:799815-800014:target	0.309167710047;-0.309167710047	0.99999994528;0.99999994528	0.674;0.326	0.975;0.025	s|1e1.1o2|i	False	False	False	1	2	1	chr11	-	799565-799815;799814-799815	799179-799565;799566-799814;799815-800014	;;	;;	(799566, 799814)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/168_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PIDD1
PIDD1	ENSG00000177595	ENSG00000177595:801445-801624:source	0.273250933682;-0.273250933682	0.999996665069;0.999996665069	0.709;0.291	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr11	-	801624-801965;801624-801625	801445-801624;801625-801964;801965-802090	;;	;;	(801625, 801964)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/168_T4_N_T4_1.deltapsi_quantify_deltapsi.html#PIDD1
ARHGAP9	ENSG00000123329	ENSG00000123329:57868409-57868486:source	0.127055903579;0.11954400888;-0.224014753026	0.00719480706507;0.0565567595842;0.995850362241	0.076;0.674;0.243	0.202;0.797;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr12	-	57868486-57869074;57868486-57868658;57868486-57868487	57868409-57868486;57868487-57868657;57868658-57868923;57869074-57869194	;;;	;;;	(57868487, 57868657)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/79_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ARHGAP9
ARHGAP9	ENSG00000123329	ENSG00000123329:57868658-57868923:target	0.269892260886;-0.269892260886	0.99999673033;0.99999673033	0.712;0.288	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr12	-	57868486-57868658;57868657-57868658	57868409-57868486;57868487-57868657;57868658-57868923	;;	;;	(57868487, 57868657)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/79_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ARHGAP9
ARHGAP9	ENSG00000123329	ENSG00000123329:57869074-57869194:target	0.164831250893;1.48352692025e-07;0.186066120446;3.76949471107e-05;-0.347336464298	0.363829654446;5.866587912e-18;0.611933717926;5.9145868916e-18;1.0	0.527;0.025;0.087;0.025;0.364	0.690;0.025;0.268;0.025;0.025	s|1e1.2o4|1e1.3o4|1e2.1o1|1e3.1o1|i	False	True	True	4	4	1	chr12	-	57868756-57869074;57868751-57869074;57868486-57869074;57868259-57869074;57869073-57869074	57868052-57868259;57868409-57868486;57868658-57868923;57868658-57868923;57868924-57869073;57869074-57869194	;;;;;	;;;;;	(57868924, 57869073)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/79_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ARHGAP9
ARHGAP9	ENSG00000123329	ENSG00000123329:57868658-57868923:source	0.441216772176;1.64214315208e-05;-0.437745683644	1.0;5.88739122577e-18;1.0	0.545;0.025;0.452	0.975;0.025;0.025	t|1e0|2e1.1o1|3e1.1o1|4e0|i	True	True	False	2	2	1	chr12	-	57868756-57869074;57868751-57869074;57868923-57868924	57868658-57868923;57868924-57869073;57869074-57869194;57869074-57869194	;;;	;;;	(57868924, 57869073)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/79_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ARHGAP9
ARHGAP9	ENSG00000123329	ENSG00000123329:57869559-57869714:target	0.188685292902;0.0608257662944;-0.242967757662	0.598797115052;4.01527009729e-06;0.999661410968	0.718;0.025;0.262	0.902;0.097;0.025	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr12	-	57869398-57869616;57869398-57869559;57869558-57869559	57869266-57869398;57869266-57869398;57869399-57869558;57869559-57869714	;;;	;;;	(57869399, 57869558)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/79_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ARHGAP9
ARHGAP9	ENSG00000123329	ENSG00000123329:57869266-57869398:source	0.318477792602;0.0621797425255;-0.377576455271	0.9999637164;8.55199818286e-06;1.0	0.590;0.025;0.393	0.900;0.099;0.025	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr12	-	57869398-57869616;57869398-57869559;57869398-57869399	57869266-57869398;57869399-57869558;57869559-57869714;57869559-57869714	;;;	;;;	(57869399, 57869558)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/79_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ARHGAP9
ARHGAP9	ENSG00000123329	ENSG00000123329:57867386-57867491:source	7.95690919576e-16;0.00928860669314;0.214041330462;7.95690919576e-16;-0.20834625757	5.86639826028e-18;1.80394065915e-17;0.91243661721;5.86639826028e-18;0.96010787759	0.025;0.027;0.729;0.025;0.228	0.025;0.061;0.937;0.025;0.025	t|1e1.1o1|1e2.2o3|1e3.1o1|2e3.1o1|i	True	True	True	4	4	1	chr12	-	57867491-57868409;57867491-57868206;57867491-57867825;57867474-57867825;57867491-57867492	57867386-57867491;57867492-57867824;57867825-57867959;57867825-57867959;57868052-57868259;57868409-57868486	;;;;;	;;;;;	(57867492, 57867824)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/79_T4_N_T4_1.deltapsi_quantify_deltapsi.html#ARHGAP9
SNRNP35	ENSG00000184209	ENSG00000184209:123950085-123951483:target	0.256773073328;-0.000590509505237;0.00144044670541;-0.259708056366	0.965671755681;9.57675134676e-09;8.03040030797e-10;0.999834537988	0.638;0.075;0.025;0.278	0.888;0.070;0.038;0.025	t|1e1.1o1|1e2.1o1|1e3.1o2|i	False	False	True	3	4	1	chr12	+	123942763-123950085;123944447-123950085;123949141-123950085;123950084-123950085	123942188-123942763;123944070-123944447;123948976-123949446;123949447-123950084;123950085-123951483	;;;;	;;;;	(123949447, 123950084)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/175_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SNRNP35
VPS29	ENSG00000111237	ENSG00000111237:110939854-110939922:target	7.59992247199e-07;0.0203993099596;6.01307132622e-05;-0.00514277231862;0.202730936738;-0.254042990494	5.86736985105e-18;0.00345128584279;3.88058169257e-16;2.4765623494e-12;0.686853421108;0.99995333551	0.025;0.499;0.025;0.067;0.157;0.273	0.025;0.570;0.026;0.042;0.355;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.2o2|i	False	False	True	5	6	1	chr12	-	110939364-110939854;110937351-110939854;110936664-110939854;110934807-110939854;110934008-110939854;110939853-110939854	110933817-110934022;110934103-110934807;110936601-110936664;110937262-110937351;110939222-110939364;110939365-110939853;110939854-110939922	;;;;;;	;;;;;;	(110939365, 110939853)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/59_T4_N_T4_1.deltapsi_quantify_deltapsi.html#VPS29
VPS29	ENSG00000111237	ENSG00000111237:110936601-110936664:target	-0.000414569812156;0.29704535672;-0.268235439985	1.2027813769e-09;0.999238646002;0.999999997658	0.213;0.500;0.287	0.210;0.789;0.025	s|1e1.1o1|1e2.2o2|2e0|i	True	False	True	2	3	1	chr12	-	110934807-110936625;110934008-110936625;110936600-110936601	110933817-110934022;110934103-110934807;110934808-110936600;110936601-110936664	;;;	;;;	(110934808, 110936600)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/59_T4_N_T4_1.deltapsi_quantify_deltapsi.html#VPS29
SSNA1	ENSG00000176101	ENSG00000176101:140083099-140083230:source	0.346698383811;0.0378866952453;-0.37911652307	0.999974740849;3.39705245402e-06;1.0	0.573;0.026;0.395	0.911;0.087;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr9	+	140083230-140083518;140083230-140084259;140083230-140083231	140083099-140083230;140083231-140083517;140083518-140083717;140084259-140084822	;;;	;;;	(140083231, 140083517)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/166_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SSNA1
SSNA1	ENSG00000176101	ENSG00000176101:140083518-140083717:target	0.377515024682;-0.377515024682	1.0;1.0	0.607;0.393	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr9	+	140083230-140083518;140083517-140083518	140083099-140083230;140083231-140083517;140083518-140083717	;;	;;	(140083231, 140083517)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/166_T4_N_T4_1.deltapsi_quantify_deltapsi.html#SSNA1
IL10RA	ENSG00000110324	ENSG00000110324:117857322-117857528:source	0.239860019132;-0.239860019132	0.991589636779;0.991589636779	0.741;0.259	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr11	+	117857528-117859097;117857528-117857529	117857322-117857528;117857529-117858368;117859097-117859217	;;	;;	(117857529, 117858368)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/57_T4_N_T4_1.deltapsi_quantify_deltapsi.html#IL10RA
IL10RA	ENSG00000110324	ENSG00000110324:117859097-117859217:target	-0.0305778936098;0.244547305821;7.17036998005e-13;-0.155274927467	0.000795463012684;0.966053913528;5.8663982612e-18;0.0623105217997	0.459;0.360;0.025;0.176	0.392;0.599;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chr11	+	117857249-117859097;117857528-117859097;117858379-117859097;117859096-117859097	117857063-117857249;117857322-117857528;117858369-117858379;117858380-117859096;117859097-117859217	;;;;	;;;;	(117858380, 117859096)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/57_T4_N_T4_1.deltapsi_quantify_deltapsi.html#IL10RA
TSPYL2	ENSG00000184205	ENSG00000184205:53114136-53114281:source	0.294226697011;-0.294226697011	1.0;1.0	0.688;0.312	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chrX	+	53114281-53114409;53114281-53114282	53114136-53114281;53114282-53114408;53114409-53114503	;;	;;	(53114282, 53114408)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/175_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TSPYL2
TSPYL2	ENSG00000184205	ENSG00000184205:53113694-53113804:target	7.77156117238e-16;0.200569926802;2.39242146819e-08;0.135767590698;-0.315542643458	5.86639826028e-18;0.763955283353;5.86642884465e-18;0.116138915992;1.0	0.025;0.374;0.025;0.268;0.333	0.025;0.570;0.025;0.401;0.025	t|1e1.3o3|2e1.2o3|3e1.1o3|4e1.2o3|i	True	True	False	4	2	1	chrX	+	53112513-53113694;53112487-53113714;53112460-53113719;53112487-53113727;53113693-53113694	53112175-53112513;53112175-53112513;53112175-53112513;53112175-53112513;53112514-53113693;53113694-53113804	;;;;;	;;;;;	(53112514, 53113693)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsTH1//summaries/175_T4_N_T4_1.deltapsi_quantify_deltapsi.html#TSPYL2
