#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_e_A E(PSI)	Th2_e_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
ARIH2	ENSG00000177479	ENSG00000177479:48962149-48962650:target	0.455105834282;-0.455105834282	0.997720012071;0.997720012071	0.030;0.970	0.474;0.526	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	0	chr3	+	48956431-48962151;48960244-48962151	48956254-48956431;48960181-48960244;48962149-48962650	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/41_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#ARIH2
CARD8	ENSG00000105483	ENSG00000105483:48736667-48737237:source	-0.272584163335;5.21571762474e-05;0.246136361762	0.891825877204;6.67317122306e-09;0.811663413147	0.375;0.025;0.621	0.102;0.028;0.877	t|1e1.1o2|2e1.1o2|i	True	True	False	2	2	1	chr19	-	48737237-48737660;48737153-48737660;48737237-48737238	48736667-48737237;48737238-48737534;48737535-48737721;48737535-48737721	;;;	;;;	(48737238, 48737534)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/10_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#CARD8
CARD8	ENSG00000105483	ENSG00000105483:48737535-48737721:target	-0.218671110979;5.51141536131e-05;7.81596347095e-07;-2.47828293304e-05;-0.00166193612233;1.86369156596e-05;0.232955159297	0.731726043878;1.56841263598e-08;7.20360581375e-11;4.32787318887e-10;0.00074437631425;1.4591582401e-08;0.722248625406	0.350;0.025;0.025;0.026;0.199;0.027;0.414	0.110;0.028;0.025;0.025;0.163;0.028;0.683	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o2|1e3.2o2|1e4.2o2|2e0|i	True	True	True	6	5	1	chr19	-	48737237-48737660;48737153-48737660;48736661-48737660;48736046-48737660;48735750-48737660;48735067-48737660;48737534-48737535	48734917-48735371;48735710-48736046;48735710-48736046;48736529-48736661;48736667-48737237;48736667-48737237;48737238-48737534;48737535-48737721	;;;;;;;	;;;;;;;	(48737238, 48737534)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/10_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#CARD8
ITGB1BP1	ENSG00000119185	ENSG00000119185:9558755-9558861:source	-0.318225373471;-1.36131949317e-05;7.37585783554e-07;0.231743293596;0.0141812969677	0.953159545367;3.34966024279e-12;2.73512590443e-12;0.78744134694;0.0151516587896	0.749;0.026;0.025;0.105;0.126	0.436;0.025;0.025;0.339;0.220	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1	True	False	True	5	5	0	chr2	-	9558861-9563502;9558861-9563095;9558861-9562931;9558861-9562608;9558861-9560119	9558755-9558861;9560119-9560423;9562608-9562789;9562931-9563379;9562931-9563379;9563502-9563676	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/15_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#ITGB1BP1
FKBP1A	ENSG00000088832	ENSG00000088832:1350224-1350716:source	-0.207977585129;2.9081847829e-06;0.216512300503	0.683484773658;1.03614239385e-10;0.719111597741	0.928;0.025;0.062	0.716;0.025;0.279	t|1e1.2o4|1e2.1o1|i	False	False	True	2	3	1	chr20	-	1350716-1352720;1350716-1351666;1350716-1350717	1350224-1350716;1350717-1351665;1351666-1351791;1352366-1352884	;;;	;;;	(1350717, 1351665)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/6_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#FKBP1A
SMG1P3	ENSG00000180747	ENSG00000180747:21513098-21513207:target	0.000870249347509;-0.379786314726;0.342383157802	0.000168598964988;0.907352233492;0.918148444555	0.038;0.943;0.038	0.061;0.544;0.394	s|1e1.1o1|1e2.2o2|1e3.1o1	False	False	True	3	4	1	chr16	-	21506748-21513098;21498937-21513098;21495856-21513098	21495693-21495856;21498899-21498990;21506738-21506748;21513098-21513207	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/42_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SMG1P3
SMG1P3	ENSG00000180747	ENSG00000180747:21498899-21498990:source	0.315163858668;-0.315163858668	0.755526742433;0.755526742433	0.360;0.640	0.730;0.270	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	1	chr16	-	21498937-21531149;21498937-21513098	21498899-21498990;21513098-21513207;21531149-21531765	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/42_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SMG1P3
PCGF5	ENSG00000180628	ENSG00000180628:92982446-92982740:source	-0.41430141426;0.393657835678;8.73966369759e-05	0.995041852389;0.988532086867;6.00050403363e-08	0.583;0.413;0.025	0.178;0.798;0.030	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1	True	False	True	3	4	1	chr10	+	92982740-92987094;92982740-93000241;92982740-93008262	92982446-92982740;92987094-92987717;93000241-93000337;93008262-93008317	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/42_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#PCGF5
DNAJC19	ENSG00000205981	ENSG00000205981:180707388-180707562:target	0.280670965622;-0.280670965622	0.899097207546;0.899097207546	0.686;0.314	0.969;0.031	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	180706017-180707388;180705884-180707388	180704968-180705884;180705966-180706017;180707388-180707562	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/48_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#DNAJC19
TBC1D14	ENSG00000132405	ENSG00000132405:6995911-6996029:target	0.228671243035;-0.228671243035	0.750680326592;0.750680326592	0.696;0.304	0.950;0.050	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	0	chr4	+	6969151-6995911;6989076-6995911	6969031-6969151;6988889-6989076;6995911-6996029	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/22_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#TBC1D14
XRCC3	ENSG00000126215	ENSG00000126215:104165701-104165913:source	7.84242075099e-06;-0.404756511845;0.402591852333	7.26352556889e-09;0.98719690534;0.986192439083	0.025;0.673;0.322	0.026;0.277;0.716	t|1e1.1o2|1e2.1o1|i	False	False	True	2	3	1	chr14	-	104165913-104181761;104165913-104169510;104165913-104165914	104165701-104165913;104165914-104166789;104169510-104169574;104181683-104181841	;;;	;;;	(104165914, 104166789)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/19_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#XRCC3
IVNS1ABP	ENSG00000116679	ENSG00000116679:185275882-185276271:target	-0.239374631374;0.239374631374	0.816714545189;0.816714545189	0.451;0.549	0.210;0.790	s|1e1.1o2|1e2.1o1|2e0	True	False	True	2	3	0	chr1	-	185275757-185276146;185274775-185276146	185274647-185274775;185275617-185275757;185275882-185276271	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/14_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#IVNS1ABP
RNF34	ENSG00000170633	ENSG00000170633:121853962-121854412:target	0.242674593474;-0.264555231987;3.34858047638e-05;-7.555584635e-07;-7.555584635e-07	0.813265736916;0.894140746127;1.8106256544e-09;6.36003956168e-11;6.36003956168e-11	0.689;0.302;0.025;0.025;0.025	0.935;0.042;0.027;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2	True	False	True	5	5	0	chr12	+	121838021-121853962;121840610-121853962;121842916-121853962;121847479-121853962;121847580-121853962	121837844-121838021;121840545-121840610;121842652-121842916;121847258-121847580;121847258-121847580;121853962-121854412	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/39_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#RNF34
ARMC10	ENSG00000170632	ENSG00000170632:102727077-102727211:source	0.00105981910004;0.445676976336;-0.512654533323;0.000297182327477	0.000380100106835;0.971876939367;0.990535282381;1.51155678387e-05	0.052;0.121;0.820;0.027	0.080;0.564;0.317;0.042	s|1e1.1o1|1e2.1o1|1e3.2o2|1e4.1o1	False	False	True	4	5	0	chr7	+	102727211-102727316;102727211-102732924;102727211-102737724;102727211-102738746	102727077-102727211;102727316-102727384;102732924-102733100;102736174-102737795;102738746-102740205	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/39_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#ARMC10
CCNE2	ENSG00000175305	ENSG00000175305:95905883-95906200:source	-2.60121192746e-05;-0.268928427054;0.270921076149	9.72090351825e-07;0.877584537498;0.895152597942	0.028;0.969;0.027	0.026;0.699;0.293	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr8	-	95906200-95906251;95906172-95906251;95906200-95906201	95905883-95906200;95906201-95906250;95906251-95906347;95906251-95906347	;;;	;;;	(95906201, 95906250)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/41_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#CCNE2
C16orf13	ENSG00000130731	ENSG00000130731:684664-684797:source	-0.0086944523306;-0.000459711534251;3.07486903882e-06;-0.140748443018;0.276029232036;0.000114260609371	8.66238337467e-05;3.38760672105e-09;1.04676460305e-09;0.456682954403;0.87985683832;2.04216128437e-07	0.096;0.042;0.025;0.314;0.543;0.025	0.032;0.025;0.025;0.117;0.826;0.031	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.2o2|i	True	False	True	5	5	1	chr16	-	684797-686094;684797-685612;684797-685518;684797-685281;684797-684889;684797-684798	684664-684797;684798-684888;684889-685063;685281-685340;685518-685774;685518-685774;686094-686358	;;;;;;	;;;;;;	(684798, 684888)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/21_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#C16orf13
C16orf13	ENSG00000130731	ENSG00000130731:685281-685340:target	-0.000348106756457;-1.49917813817e-06;9.64555047993e-07;0.206173627045;-0.216580766255	0.000105534442655;1.10840110647e-11;1.10598199376e-11;0.673911462814;0.748003201668	0.169;0.025;0.025;0.512;0.307	0.161;0.025;0.025;0.750;0.084	s|1e0|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o1	False	True	True	5	3	1	chr16	-	685063-685281;685012-685281;684980-685281;684956-685281;684797-685281	684664-684797;684889-685063;684889-685063;684889-685063;684889-685063;685281-685340	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/21_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#C16orf13
SRSF11	ENSG00000116754	ENSG00000116754:70697542-70697658:source	-0.225738028685;0.225738028685	0.718867012174;0.718867012174	0.411;0.589	0.169;0.831	s|1e1.1o1|i	False	False	False	1	2	1	chr1	+	70697658-70697951;70697658-70697659	70697542-70697658;70697659-70697950;70697951-70698060	;;	;;	(70697659, 70697950)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/14_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SRSF11
CD151	ENSG00000177697	ENSG00000177697:835551-836153:target	0.000217641127717;-0.278089462164;0.220614595766;-1.48301224374e-05;-1.48301224374e-05;-1.48301224374e-05;-1.48301224374e-05	6.75670418457e-06;0.845957760478;0.65070637571;1.28359687329e-06;1.28359687329e-06;1.28359687329e-06;1.28359687329e-06	0.026;0.301;0.670;0.026;0.026;0.026;0.026	0.038;0.025;0.948;0.025;0.025;0.025;0.025	t|1e0|2e0|2e1.1o2|2e1.2o2|2e2.1o3|2e2.2o3|2e2.3o3|2e3.1o1|2e4.1o1	True	True	True	7	5	1	chr11	+	833022-836063;833026-836063;834591-836063;834745-836063;834803-836063;835139-836063;835324-836063	832843-833026;832843-833026;834458-834803;834458-834803;834458-834803;834872-835139;835194-835324;835551-836153	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/41_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#CD151
PRPF39	ENSG00000185246	ENSG00000185246:45579297-45579423:target	0.203526201871;-0.0537104528945;-0.0135391343395	0.583588654285;0.148575947335;0.0333117573065	0.361;0.254;0.384	0.652;0.085;0.263	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr14	+	45578983-45579297;45579196-45579297;45579296-45579297	45578819-45578983;45579097-45579196;45579197-45579296;45579297-45579423	;;;	;;;	(45579197, 45579296)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/43_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#PRPF39
VRK2	ENSG00000028116	ENSG00000028116:58373451-58373609:source	0.328967994835;-0.00490290431938;-0.121713803547	0.936867418189;0.00578821299327;0.355945294996	0.045;0.154;0.804	0.374;0.076;0.550	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	1	chr2	+	58373609-58381889;58373609-58381894;58373609-58386484	58373451-58373609;58381889-58381937;58381889-58381937;58386484-58387055	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/1_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#VRK2
SUN2	ENSG00000100242	ENSG00000100242:39148512-39148670:source	1.43394809754e-07;-0.213941216895;1.43394809754e-07;0.209302235586	2.46742786213e-15;0.706687437487;2.46742786213e-15;0.689522712709	0.025;0.659;0.025;0.340	0.025;0.435;0.025;0.561	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr22	-	39148670-39162239;39148670-39151768;39148670-39151563;39148670-39150647	39148512-39148670;39150647-39150780;39151563-39151639;39151768-39152005;39162239-39162338	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/8_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SUN2
DMTF1	ENSG00000135164	ENSG00000135164:86811514-86811653:target	-0.600629604363;0.600629604363	0.998362292873;0.998362292873	0.722;0.278	0.136;0.864	t|1e0|2e1.1o1|3e0|i	False	True	False	1	2	1	chr7	+	86810657-86811544;86811513-86811514	86810512-86810657;86811481-86811513;86811514-86811653	;;	;;	(86811481, 86811513)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/23_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#DMTF1
XRN1	ENSG00000114127	ENSG00000114127:142141677-142141764:target	-0.23356581278;0.23356581278	0.790676607258;0.790676607258	0.966;0.034	0.706;0.294	s|1e1.1o1|i	False	False	False	1	2	1	chr3	-	142141592-142141677;142141676-142141677	142141424-142141592;142141593-142141676;142141677-142141764	;;	;;	(142141593, 142141676)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/13_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#XRN1
LRRC41	ENSG00000132128	ENSG00000132128:46744072-46744756:source	-0.289661539235;0.289661539235	0.939337733094;0.939337733094	0.955;0.045	0.671;0.329	t|1e1.1o1|i	False	False	False	1	2	1	chr1	-	46744756-46744854;46744756-46744757	46744072-46744756;46744757-46744853;46744854-46744929	;;	;;	(46744757, 46744853)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/21_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#LRRC41
LRRC41	ENSG00000132128	ENSG00000132128:46744854-46744929:target	-0.342957250243;-0.000307923292008;0.378894020539	0.986543204321;9.83684009736e-08;0.998090755567	0.918;0.039;0.041	0.584;0.025;0.411	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr1	-	46744756-46744854;46733349-46744854;46744853-46744854	46733167-46733349;46744072-46744756;46744757-46744853;46744854-46744929	;;;	;;;	(46744757, 46744853)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/21_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#LRRC41
TMEM170A	ENSG00000166822	ENSG00000166822:75485334-75485737:target	0.218280940139;-0.218280940139	0.574531772112;0.574531772112	0.333;0.667	0.658;0.342	s|1e1.1o1|2e1.1o1|3e0	True	True	False	2	2	0	chr16	-	75481586-75485636;75481586-75485567	75479612-75481586;75479612-75481586;75485334-75485737	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/37_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#TMEM170A
RMDN3	ENSG00000137824	ENSG00000137824:41029322-41029402:source	-0.212853765687;0.212853765687	0.671104876773;0.671104876773	0.974;0.026	0.760;0.240	t|1e1.1o1|i	False	False	False	1	2	1	chr15	-	41029402-41029486;41029402-41029403	41029322-41029402;41029403-41029485;41029486-41029539	;;	;;	(41029403, 41029485)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/25_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#RMDN3
HUWE1	ENSG00000086758	ENSG00000086758:53652118-53652439:source	0.748085983098;-0.748085983098	0.99999999967;0.99999999967	0.146;0.854	0.876;0.124	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	0	chrX	-	53652219-53654361;53652219-53652747	53652118-53652439;53652747-53652989;53654361-53654466	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/6_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#HUWE1
SLC25A28	ENSG00000155287	ENSG00000155287:101373226-101373681:target	4.09906473318e-05;-0.421592901687;0.413965881583	1.258612958e-06;0.987854393821;0.982762235295	0.025;0.501;0.493	0.028;0.088;0.900	s|1e1.1o2|1e1.2o2|2e0|i	True	True	False	2	2	1	chr10	-	101372374-101373453;101372356-101373453;101373225-101373226	101372300-101372374;101372300-101372374;101372375-101373225;101373226-101373681	;;;	;;;	(101372375, 101373225)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/31_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SLC25A28
SLC25A28	ENSG00000155287	ENSG00000155287:101372300-101372374:source	3.69563650839e-05;3.69563650839e-05;-0.520025756618;0.508187245348	2.58687551941e-06;2.58687551941e-06;0.994734493366;0.991609930783	0.025;0.025;0.608;0.382	0.028;0.028;0.100;0.880	t|1e2.1o2|2e1.1o1|2e2.1o2|i	True	True	True	3	3	1	chr10	-	101372374-101373453;101372356-101379802;101372356-101373453;101372374-101372375	101372300-101372374;101372375-101373225;101373226-101373681;101373226-101373681;101379802-101380121	;;;;	;;;;	(101372375, 101373225)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/31_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SLC25A28
SEC31A	ENSG00000138674	ENSG00000138674:83763293-83763977:target	-0.000932293034833;-0.141944596092;-0.000979511206796;0.292134114508	2.04803545425e-05;0.454450524304;2.02167179233e-05;0.859753009083	0.055;0.263;0.056;0.626	0.027;0.053;0.027;0.933	s|1e1.2o2|1e2.2o2|2e1.2o2|2e2.2o2	True	True	True	4	3	1	chr4	-	83752128-83763338;83750211-83763338;83752128-83763293;83750211-83763293	83749918-83750566;83749918-83750566;83752090-83752514;83752090-83752514;83763293-83763977	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/26_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SEC31A
SEC31A	ENSG00000138674	ENSG00000138674:83812241-83812419:target	-0.242516616579;0.272467557348;-7.03663666037e-05	0.734301369422;0.839184412608;1.94971662936e-05	0.958;0.032;0.032	0.670;0.321;0.027	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	0	chr4	-	83803093-83812241;83803090-83812241;83802075-83812241	83801952-83802075;83803010-83803093;83803010-83803093;83812241-83812419	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/26_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SEC31A
SEC31A	ENSG00000138674	ENSG00000138674:83803010-83803093:source	-2.26952505729e-05;-2.26952505729e-05;-0.377670675412;0.209531076838;-0.000980123168936;-2.26952505729e-05;-2.26952505729e-05;0.192108224795	3.06789228083e-06;3.06789228083e-06;0.912854109082;0.689450235369;0.000446931614441;3.06789228083e-06;3.06789228083e-06;0.609632737688	0.027;0.027;0.900;0.027;0.066;0.027;0.027;0.027	0.025;0.025;0.507;0.246;0.025;0.025;0.025;0.234	t|1e0|1e1.1o1|1e3.1o1|1e4.1o1|1e5.1o3|1e5.2o3|1e5.3o3|2e0|2e2.1o1|2e4.1o1	True	True	True	8	6	0	chr4	-	83803093-83821230;83803093-83819142;83803093-83812241;83803093-83811904;83803093-83811889;83803093-83811848;83803090-83820866;83803090-83812241	83803010-83803093;83811848-83812171;83811848-83812171;83811848-83812171;83812241-83812419;83812241-83812419;83819142-83819215;83820866-83820890;83821230-83821376	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/26_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SEC31A
GSDMD	ENSG00000104518	ENSG00000104518:144642210-144642941:target	0.232588972548;3.08397654193e-05;-0.245350043925	0.8014356349;5.196422593e-10;0.85074050811	0.669;0.025;0.321	0.903;0.027;0.079	t|1e0|2e1.2o2|2e2.1o4|3e0|i	False	True	True	2	3	1	chr8	+	144642139-144642773;144642545-144642773;144642209-144642210	144641947-144642139;144642140-144642209;144642210-144642941	;;	;;	(144642140, 144642209)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/10_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#GSDMD
GSDMD	ENSG00000104518	ENSG00000104518:144643031-144643274:target	0.234726101617;-0.234726101617	0.916058790042;0.916058790042	0.745;0.255	0.974;0.026	t|1e0|2e1.4o4|i	False	True	False	1	2	1	chr8	+	144642941-144643172;144643030-144643031	144642210-144642941;144642942-144643030;144643031-144643274	;;	;;	(144642942, 144643030)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/10_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#GSDMD
HIF1AN	ENSG00000166135	ENSG00000166135:102295616-102295892:source	0.00191407522092;-0.383426413158;0.311588083239	0.000177797568706;0.992569222528;0.943300442275	0.025;0.929;0.067	0.072;0.555;0.373	s|1e1.2o3|2e1.2o3|i	True	True	False	2	2	1	chr10	+	102295807-102296168;102295892-102296168;102295892-102295893	102295616-102295892;102295893-102295954;102295955-102296418;102295955-102296418	;;;	;;;	(102295893, 102295954)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/36_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#HIF1AN
PASK	ENSG00000115687	ENSG00000115687:242052722-242054592:target	-0.274920058956;0.274920058956	0.8060532687;0.8060532687	0.953;0.047	0.654;0.346	s|1e1.2o3|2e1.2o3|3e0|4e0	True	True	False	2	2	0	chr2	-	242051854-242054458;242051854-242054437	242051655-242052201;242051655-242052201;242052722-242054592	;;	;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/14_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#PASK
NAA40	ENSG00000110583	ENSG00000110583:63719841-63720091:source	6.48893411031e-06;6.48893411031e-06;-0.228378172497;0.230567495015	8.28275480184e-08;8.28275480184e-08;0.738356240571;0.752872155728	0.026;0.026;0.959;0.034	0.026;0.026;0.710;0.277	s|1e1.2o2|2e1.1o2|2e1.2o2|3e0|4e0|i	True	True	False	3	2	1	chr11	+	63719947-63720228;63720037-63720131;63720037-63720228;63720091-63720092	63719841-63720091;63720092-63720130;63720131-63720311;63720131-63720311;63720131-63720311	;;;;	;;;;	(63720092, 63720130)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/11_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#NAA40
PPP6R1	ENSG00000105063	ENSG00000105063:55758245-55758740:source	-0.496607968877;0.446301760996;0.000832845319646	0.999974894383;0.999704635263;7.35455595716e-06	0.866;0.129;0.025	0.382;0.564;0.053	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	1	chr19	-	55758477-55769803;55758477-55767043;55758477-55763462	55758245-55758740;55763462-55763497;55767043-55767137;55769803-55770363	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/10_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#PPP6R1
SH3GLB2	ENSG00000148341	ENSG00000148341:131774509-131774577:target	0.419262431563;0.000264758648487;-0.431570515213	0.990732645085;9.51739257898e-06;0.993503577595	0.210;0.030;0.761	0.620;0.043;0.340	s|1e1.1o1|1e2.1o1|2e0|i	True	False	True	2	3	1	chr9	-	131772972-131774515;131772488-131774515;131774508-131774509	131772399-131772488;131772949-131772972;131774296-131774508;131774509-131774577	;;;	;;;	(131774296, 131774508)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/29_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#SH3GLB2
GIGYF1	ENSG00000146830	ENSG00000146830:100281643-100281780:source	-0.28982793917;0.28982793917	0.910008546204;0.910008546204	0.965;0.035	0.677;0.323	t|1e1.1o1|i	False	False	False	1	2	1	chr7	-	100281780-100281860;100281780-100281781	100281643-100281780;100281781-100281859;100281860-100281960	;;	;;	(100281781, 100281859)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/29_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#GIGYF1
IBTK	ENSG00000005700	ENSG00000005700:82921084-82921121:source	-0.434359012203;0.434359012203	0.999562101666;0.999562101666	0.974;0.026	0.550;0.450	t|1e1.1o1|i	False	False	False	1	2	1	chr6	-	82921121-82921207;82921121-82921122	82921084-82921121;82921122-82921206;82921207-82921289	;;	;;	(82921122, 82921206)	file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/0_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#IBTK
WHSC1	ENSG00000109685	ENSG00000109685:1902346-1902978:target	-0.322132425723;2.68438187723e-06;0.00308448425156;2.68438187723e-06;0.244682312031;8.82769660082e-05	0.936921133761;1.11988441948e-09;0.000742783928985;1.11988441948e-09;0.801489097275;2.11047339919e-07	0.848;0.025;0.050;0.025;0.081;0.027	0.527;0.025;0.106;0.025;0.336;0.031	t|1e0|2e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|2e5.1o1|2e6.1o1|3e0	False	True	True	6	7	1	chr4	+	1873269-1902353;1889417-1902353;1893990-1902353;1894618-1902353;1895636-1902353;1901122-1902353	1873151-1873269;1889228-1889417;1893893-1893990;1894509-1894618;1895457-1895636;1900945-1901122;1902346-1902978	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2e_PolyAvTotal//summaries/11_Th2_e_A_Th2_e_r.deltapsi_quantify_deltapsi.html#WHSC1
