#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_e_A E(PSI)	Th17_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
RBBP6	ENSG00000122257	ENSG00000122257:24578464-24578826:source	-0.472432562681;0.472432562681	0.988304011414;0.988304011414	0.895;0.105	0.431;0.569	s|1e0|2e1.1o1|2e2.1o1	True	False	True	2	3	0	chr16	+	24578826-24579113;24578826-24580066	24578464-24578826;24579113-24579214;24580066-24581820	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/10_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RBBP6
LIG1	ENSG00000105486	ENSG00000105486:48623424-48624579:target	0.273970798561;-0.273970798561	0.930225175578;0.930225175578	0.691;0.309	0.961;0.039	s|1e0|2e0|3e1.1o1|4e1.1o1	True	True	False	2	2	0	chr19	-	48622447-48624427;48622447-48623424	48622394-48622447;48622394-48622447;48623424-48624579	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/6_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#LIG1
GART	ENSG00000159131	ENSG00000159131:34911477-34911662:source	-6.84756784245e-06;0.00259360627399;-6.84756784245e-06;0.329324676837;-0.482860226448;-6.84756784245e-06;-0.000446883945957;0.00148146628811;0.000166498488369	5.53709345105e-07;0.000697019103647;5.53709345105e-07;0.974050006688;0.993794724522;5.53709345105e-07;9.28881803142e-05;0.000231326841637;4.79681511926e-06	0.026;0.026;0.026;0.026;0.921;0.026;0.052;0.026;0.026	0.025;0.085;0.025;0.348;0.448;0.025;0.025;0.074;0.038	t|1e1.1o1|1e2.1o4|1e2.2o4|1e2.4o4|1e3.1o1|2e2.1o4|2e2.3o4|2e2.4o4|2e3.1o1	True	True	True	9	4	1	chr21	-	34911662-34915526;34911662-34914966;34911662-34914897;34911662-34914854;34911662-34914371;34911629-34914966;34911629-34914893;34911629-34914854;34911629-34914371	34911477-34911662;34914371-34914669;34914371-34914669;34914854-34915198;34914854-34915198;34914854-34915198;34914854-34915198;34914854-34915198;34914854-34915198;34915526-34915797	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/20_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GART
RP11-411B6.6	ENSG00000255339	ENSG00000255339:102276631-102276717:source	-0.314270214474;0.304887865751;1.52805025826e-05	0.846339830556;0.822298084582;1.11184446503e-06	0.445;0.547;0.026	0.102;0.887;0.028	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr10	-	102276717-102286732;102276717-102286156;102276717-102283734	102276631-102276717;102283734-102283896;102286156-102286311;102286732-102286831	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/34_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RP11-411B6.6
GGT1	ENSG00000100031	ENSG00000100031:25006325-25006498:source	0.403196355039;-0.403196355039	0.994562834529;0.994562834529	0.537;0.463	0.930;0.070	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr22	+	25006498-25007042;25006498-25007045	25006325-25006498;25007042-25007212;25007042-25007212	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/4_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GGT1
GGT1	ENSG00000100031	ENSG00000100031:25006098-25006303:target	0.236879664631;-0.0363641481315;-0.00400848424262	0.767533686742;0.105093405072;0.00455508961106	0.030;0.864;0.121	0.284;0.677;0.043	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr22	+	25006000-25006098;25006000-25006217;25006097-25006098	25005429-25006000;25005429-25006000;25006001-25006097;25006098-25006303	;;;	;;;	(25006001, 25006097)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/4_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GGT1
POM121	ENSG00000196313	ENSG00000196313:72396800-72397015:target	-0.170652505617;-0.000501624466993;0.000635079570321;0.273347176516	0.491844453119;6.20473993797e-05;0.00174120779036;0.785378814363	0.589;0.053;0.200;0.159	0.308;0.025;0.216;0.473	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr7	+	72361649-72396800;72371665-72396800;72384365-72396800;72396303-72396800	72361472-72361649;72371568-72371665;72384302-72384365;72395660-72396303;72396800-72397015	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/30_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#POM121
KLC1	ENSG00000126214	ENSG00000126214:104151114-104151653:source	-0.0332304919339;-0.0392174270609;0.211480001321	0.094462914459;0.0218730381951;0.630681792795	0.370;0.128;0.502	0.209;0.027;0.782	s|1e1.1o1|1e2.1o1|2e0|i	True	False	True	2	3	1	chr14	+	104151373-104151975;104151373-104153418;104151653-104151654	104151114-104151653;104151654-104151974;104151975-104152548;104153418-104153548	;;;	;;;	(104151654, 104151974)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/11_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#KLC1
PLEKHM1P	ENSG00000214176	ENSG00000214176:62775377-62775452:source	-0.256548478608;0.256548478608	0.835901744005;0.835901744005	0.964;0.036	0.701;0.299	t|1e1.1o1|i	False	False	False	1	2	1	chr17	-	62775452-62775533;62775452-62775453	62775377-62775452;62775453-62775532;62775533-62775787	;;	;;	(62775453, 62775532)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/33_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PLEKHM1P
RP11-73M18.2	ENSG00000256500	ENSG00000256500:104151323-104151373:source	-0.213849940258;0.213849940258	0.613965670921;0.613965670921	0.523;0.477	0.227;0.773	s|1e1.1o1|i	False	False	False	1	2	1	chr14	+	104151373-104151975;104151373-104151374	104151323-104151373;104151374-104151974;104151975-104152261	;;	;;	(104151374, 104151974)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/34_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RP11-73M18.2
GIPC1	ENSG00000123159	ENSG00000123159:14602468-14602555:target	-2.47490675192e-06;0.247162530362;-0.247787499871	1.95133865223e-09;0.804645647873;0.808843564686	0.025;0.659;0.335	0.025;0.919;0.076	s|1e1.1o1|1e2.1o1|1e3.2o2	False	False	True	3	4	0	chr19	-	14594391-14602468;14593818-14602468;14591590-14602468	14591405-14591708;14592559-14593818;14594301-14594391;14602468-14602555	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/11_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GIPC1
ATG9A	ENSG00000198925	ENSG00000198925:220093146-220093415:source	0.21195611553;-0.496492588079;7.72762529149e-06;0.0359880674398	0.586797904541;0.992872712413;3.88704857312e-07;0.1016096346	0.188;0.668;0.026;0.138	0.493;0.182;0.027;0.317	t|1e0|2e1.1o1|2e2.1o1|3e1.1o1|3e2.1o1	True	True	True	4	3	0	chr2	-	220093207-220094257;220093207-220093732;220093204-220094257;220093204-220093732	220093146-220093415;220093732-220094090;220093732-220094090;220094257-220094439;220094257-220094439	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/32_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ATG9A
GPR68	ENSG00000119714	ENSG00000119714:91698876-91701523:source	1.86217019423e-05;0.254194522109;-0.00172670853567;1.8287750962e-05;-1.82726367675e-06;-0.0967210293034;-0.0099009358622	1.54013141693e-09;0.769097350507;0.00045687881837;1.52903402317e-09;1.05098662326e-09;0.23848065718;0.0159298330399	0.025;0.454;0.108;0.025;0.025;0.198;0.231	0.027;0.742;0.060;0.027;0.025;0.036;0.127	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|2e6.1o1|i	False	True	True	6	7	1	chr14	-	91701523-91720059;91701523-91710641;91701523-91708129;91701523-91704922;91701523-91703625;91701217-91701626;91701523-91701524	91698876-91701523;91701524-91701625;91701626-91701636;91703625-91703831;91704922-91704932;91708129-91708139;91710641-91710852;91720059-91720269	;;;;;;;	;;;;;;;	(91701524, 91701625)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/10_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GPR68
NABP1	ENSG00000173559	ENSG00000173559:192542794-192543122:source	0.247432651642;6.36827893924e-05;-0.278975226832	0.684744254393;1.58704098273e-05;0.769498451106	0.588;0.027;0.403	0.911;0.032;0.071	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr2	+	192542967-192543716;192543122-192543716;192543122-192543123	192542794-192543122;192543123-192543257;192543716-192543854;192543716-192543854	;;;	;;;	(192543123, 192543257)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/26_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NABP1
ACAP3	ENSG00000131584	ENSG00000131584:1233393-1233493:target	0.215836443601;-0.215836443601	0.67612491011;0.67612491011	0.061;0.939	0.318;0.682	s|1e1.1o1|2e1.1o1	True	True	False	2	2	1	chr1	-	1233313-1233410;1233313-1233393	1233202-1233313;1233202-1233313;1233393-1233493	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/13_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ACAP3
GIT2	ENSG00000139436	ENSG00000139436:110388499-110389121:target	-4.29453636371e-05;-0.000170436173302;-5.39225292985e-10;-8.09571770157e-06;-0.0976798440023;0.24373352143;-0.00101949726294	5.50483431027e-09;1.81132508051e-08;1.00327701249e-13;1.89061766725e-11;0.304722558771;0.824197789842;8.66839232483e-06	0.033;0.036;0.025;0.026;0.705;0.132;0.079	0.031;0.026;0.025;0.025;0.525;0.381;0.048	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o3|2e1.1o1|2e2.1o1|2e4.2o3|3e0	True	True	True	7	5	1	chr12	-	110386651-110389017;110385309-110389017;110383154-110389017;110377052-110389017;110386651-110388972;110385309-110388972;110377052-110388972	110376970-110377490;110376970-110377490;110383065-110383154;110385061-110385309;110385061-110385309;110385867-110386651;110385867-110386651;110388499-110389121	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/15_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GIT2
RMI1	ENSG00000178966	ENSG00000178966:86595626-86595919:source	-0.525823272235;0.00102201962407;0.443392664462	0.994464366918;0.00056442958827;0.943092171612	0.596;0.027;0.395	0.082;0.073;0.847	s|1e0|1e2.1o1|2e1.1o1|2e2.1o1	True	True	True	3	3	1	chr9	+	86595806-86614624;86595919-86603244;86595919-86614624	86595626-86595919;86603244-86603319;86614624-86614712;86614624-86614712	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/27_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RMI1
RMI1	ENSG00000178966	ENSG00000178966:86614624-86614712:target	-0.477574696362;0.350809403993;0.00186010773069;0.000416317725904	0.993082210122;0.832110731305;0.00227904141784;0.000186805491327	0.537;0.354;0.074;0.039	0.070;0.748;0.125;0.060	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	True	False	True	4	4	1	chr9	+	86595806-86614624;86595919-86614624;86603319-86614624;86610057-86614624	86595626-86595919;86595626-86595919;86603244-86603319;86610047-86610057;86614624-86614712	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/27_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RMI1
TSC1	ENSG00000165699	ENSG00000165699:135786596-135786955:target	0.406218543761;-0.406218543761	0.902110825238;0.902110825238	0.302;0.698	0.729;0.271	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr9	-	135786500-135786840;135786595-135786596	135786389-135786500;135786501-135786595;135786596-135786955	;;	;;	(135786501, 135786595)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/22_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TSC1
GPALPP1	ENSG00000133114	ENSG00000133114:45601920-45602405:source	0.337649204948;-0.337649204948	0.857449629699;0.857449629699	0.481;0.519	0.847;0.153	s|1e1.1o1|1e2.1o1|2e0	True	False	True	2	3	0	chr13	+	45602138-45603374;45602138-45607371	45601920-45602405;45603374-45604672;45607371-45607746	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/13_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GPALPP1
RNF167	ENSG00000108523	ENSG00000108523:4844168-4844288:target	4.6919118653e-06;4.6919118653e-06;4.6919118653e-06;-0.152041411052;0.290927524112;-0.00377054879273	1.32265669607e-08;1.32265669607e-08;1.32265669607e-08;0.484562382289;0.900317795222;0.00813291283252	0.025;0.025;0.025;0.400;0.068;0.525	0.025;0.025;0.025;0.166;0.360;0.463	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|2e4.1o2|3e0|i	True	True	True	5	5	1	chr17	+	4843525-4844168;4843655-4844168;4843937-4844168;4844021-4844168;4844021-4844218;4844167-4844168	4843303-4843525;4843594-4843655;4843676-4843937;4843953-4844131;4843953-4844131;4844132-4844167;4844168-4844288	;;;;;;	;;;;;;	(4844132, 4844167)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/7_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RNF167
FBXO3	ENSG00000110429	ENSG00000110429:33768289-33768866:target	1.69519986733e-05;-0.0422173137537;0.293018930101;-0.0311813533765	3.45469207055e-07;0.123282099818;0.787541570307;0.0894841665726	0.025;0.324;0.284;0.387	0.027;0.149;0.621;0.222	s|1e0|2e1.1o2|2e1.2o2|2e2.1o1|3e0|i	True	True	True	3	3	1	chr11	-	33768201-33768676;33767605-33768676;33763630-33768676;33768288-33768289	33762485-33763630;33766231-33768201;33766231-33768201;33768202-33768288;33768289-33768866	;;;;	;;;;	(33768202, 33768288)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/7_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#FBXO3
IVD	ENSG00000128928	ENSG00000128928:40708489-40708561:source	0.387133364273;-6.14005537058e-06;-0.00135669130115;-0.311928009769	0.990139996666;1.96037188086e-08;0.000134108624559;0.932278616486	0.543;0.026;0.070;0.382	0.921;0.025;0.025;0.072	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr15	+	40708561-40710329;40708561-40711379;40708561-40716334;40708561-40727616	40708489-40708561;40710329-40711356;40711379-40713512;40716334-40716672;40727616-40728146	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/12_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#IVD
RAB24	ENSG00000169228	ENSG00000169228:176730408-176730745:target	-0.00180202643658;0.30142283285;-0.180352903901	0.000281382325142;0.854654103136;0.532870816844	0.093;0.134;0.773	0.048;0.455;0.498	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr5	-	176730321-176730412;176730321-176730408;176730407-176730408	176730173-176730321;176730173-176730321;176730322-176730407;176730408-176730745	;;;	;;;	(176730322, 176730407)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/24_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RAB24
PAN3	ENSG00000152520	ENSG00000152520:28835538-28835595:source	-0.33772365107;0.33772365107	0.898652566979;0.898652566979	0.939;0.061	0.587;0.413	s|1e1.1o2|1e1.2o2	False	True	False	2	2	1	chr13	+	28835595-28840852;28835595-28840855	28835538-28835595;28840852-28841013;28840852-28841013	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/18_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PAN3
WHSC1	ENSG00000109685	ENSG00000109685:1936871-1936989:source	0.224700539646;-0.115442920458;-0.00904211084052	0.769442570512;0.230534538272;0.00631511809254	0.608;0.193;0.199	0.844;0.042;0.113	s|1e1.1o1|1e2.2o4|1e3.1o1	False	False	True	3	4	0	chr4	+	1936989-1940178;1936989-1941381;1936989-1952799	1936871-1936989;1940178-1940259;1941008-1943477;1952799-1952930	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/7_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#WHSC1
EXOC1	ENSG00000090989	ENSG00000090989:56719782-56720119:source	-0.417958270596;0.417958270596	0.966039001298;0.966039001298	0.704;0.296	0.288;0.712	s|1e1.1o2|2e1.1o2	True	True	False	2	2	0	chr4	+	56719963-56724480;56720119-56724480	56719782-56720119;56724480-56724613;56724480-56724613	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/4_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#EXOC1
IMMP1L	ENSG00000148950	ENSG00000148950:31531000-31531192:target	-0.000278894318295;-4.67428154388e-06;-4.67428154388e-06;0.000109935661239;-0.381024313945;-0.000254913425604;0.453922508576;-4.67428154388e-06	2.01954492509e-05;1.18009976869e-07;1.18009976869e-07;9.0592547282e-07;0.909056589891;1.7060692121e-05;0.978889846786;1.18009976869e-07	0.043;0.026;0.026;0.026;0.680;0.042;0.227;0.026	0.025;0.025;0.025;0.034;0.284;0.025;0.675;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o2|1e7.2o2|2e3.1o1	True	True	True	8	8	0	chr11	-	31509788-31531066;31499306-31531066;31495333-31531066;31491344-31531066;31484852-31531066;31477933-31531066;31455117-31531066;31495333-31531000	31455007-31455302;31477807-31477933;31484719-31484852;31491287-31491344;31495271-31495333;31495271-31495333;31498662-31499306;31509675-31509788;31531000-31531192	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/18_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#IMMP1L
PREPL	ENSG00000138078	ENSG00000138078:44573407-44573529:source	-0.00043779350925;0.00792708259074;0.385658475551;-0.440025376269;-1.03879499445e-05	4.79693771607e-05;0.00214283280085;0.962477427081;0.983145312825;2.69259204276e-07	0.051;0.026;0.114;0.825;0.026	0.025;0.102;0.498;0.392;0.025	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1	True	False	True	5	5	0	chr2	-	44573529-44588663;44573529-44588556;44573529-44588519;44573529-44586636;44573529-44574349	44573407-44573529;44574349-44574462;44586636-44587177;44588519-44588633;44588519-44588633;44588663-44589001	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/15_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PREPL
FAM193B	ENSG00000146067	ENSG00000146067:176958283-176958835:source	-0.397120297699;0.00078512669966;0.31597024117	0.957994539965;0.000516298763088;0.806132917313	0.471;0.038;0.493	0.072;0.073;0.856	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	0	chr5	-	176958522-176959444;176958522-176959157;176958522-176958954	176958283-176958835;176958954-176959132;176959157-176959201;176959444-176959642	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/17_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#FAM193B
SLC7A6OS	ENSG00000103061	ENSG00000103061:68337635-68338135:target	-0.297857881121;0.297857881121	0.894668207862;0.894668207862	0.352;0.648	0.039;0.961	s|1e1.1o2|1e1.2o2|2e0	True	True	False	2	2	0	chr16	-	68336412-68337929;68336404-68337929	68335903-68336412;68335903-68336412;68337635-68338135	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/5_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SLC7A6OS
IKZF3	ENSG00000161405	ENSG00000161405:37933904-37934020:source	-1.76764822939e-06;-1.76764822939e-06;1.53660921621e-06;-0.256326201667;0.203180961628;3.96011515626e-05	3.83013286008e-10;3.83013286008e-10;3.8324712487e-10;0.784129220088;0.637737647332;4.10033399225e-10	0.025;0.025;0.025;0.616;0.372;0.025	0.025;0.025;0.025;0.334;0.626;0.028	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|2e5.1o1	True	True	True	6	6	1	chr17	-	37934020-37985640;37934020-37948926;37934020-37947669;37934020-37944511;37934020-37934138;37934016-37934138	37933904-37934020;37934138-37934478;37934138-37934478;37944511-37944627;37947669-37947836;37948926-37949186;37985640-37985741	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/21_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#IKZF3
HINFP	ENSG00000172273	ENSG00000172273:119002540-119002707:source	-0.351907288546;0.351907288546	0.940314585063;0.940314585063	0.435;0.565	0.082;0.918	s|1e0|2e1.1o1|2e2.1o1|3e0	True	False	True	2	3	0	chr11	+	119002692-119002953;119002692-119003206	119002540-119002707;119002953-119003007;119003206-119003283	;;	;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/25_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#HINFP
TTLL3	ENSG00000214021	ENSG00000214021:9854932-9855029:source	-0.440534443225;0.568442351;4.45420543797e-06;-0.000259535032011;-0.00119958326551;-0.000348421875421	0.958179064674;0.997975815563;5.55424336357e-07;1.6005837963e-05;0.000487436721611;2.66657667787e-05	0.611;0.213;0.026;0.043;0.086;0.047	0.169;0.768;0.026;0.026;0.049;0.026	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o4|1e5.3o4|1e6.1o1	False	False	True	6	7	0	chr3	+	9855029-9857758;9855029-9859329;9855029-9859374;9855029-9860239;9855029-9867484;9855029-9868681	9854932-9855029;9857758-9857888;9859329-9859342;9859374-9859483;9860056-9860605;9867090-9867632;9868681-9868832	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/33_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TTLL3
TTLL3	ENSG00000214021	ENSG00000214021:9868681-9868832:source	3.72277673431e-06;7.47389061215e-05;0.306840959855;-0.318988779238	2.09169664131e-09;2.28345621827e-07;0.916649820143;0.927983380684	0.025;0.027;0.122;0.858	0.025;0.032;0.430;0.539	s|1e1.1o1|1e2.2o2|2e2.2o2|i	True	True	True	3	3	1	chr3	+	9868756-9868899;9868756-9870644;9868832-9870644;9868832-9868833	9868681-9868832;9868833-9868898;9868899-9869846;9870363-9870738;9870363-9870738	;;;;	;;;;	(9868833, 9868898)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/33_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TTLL3
MUM1	ENSG00000160953	ENSG00000160953:1360135-1361031:target	-0.292438463204;0.000610573640395;0.216828733579	0.863049223065;1.00380393791e-05;0.686983338508	0.907;0.027;0.084	0.598;0.054;0.348	t|1e1.1o1|1e2.1o3|1e2.2o3	True	False	True	3	3	0	chr19	+	1358463-1360135;1358692-1360135;1358699-1360135	1358393-1358463;1358587-1359893;1358587-1359893;1360135-1361031	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/21_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MUM1
DPH7	ENSG00000148399	ENSG00000148399:140469905-140470344:target	-0.0017176631441;-0.242735881755;0.216769323356	0.00291940801926;0.801076451025;0.616216379771	0.195;0.273;0.533	0.154;0.027;0.835	s|1e1.3o4|1e1.4o4|2e0|i	True	True	False	2	2	1	chr9	-	140469298-140470161;140469295-140470161;140469904-140469905	140469204-140469821;140469204-140469821;140469822-140469904;140469905-140470344	;;;	;;;	(140469822, 140469904)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/18_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DPH7
C20orf24	ENSG00000101084	ENSG00000101084:35236293-35236596:target	0.213763166675;-0.213763166675	0.603121163562;0.603121163562	0.492;0.508	0.793;0.207	t|1e1.1o1|i	False	False	False	1	2	1	chr20	+	35236221-35236293;35236292-35236293	35236118-35236221;35236222-35236292;35236293-35236596	;;	;;	(35236222, 35236292)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/5_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#C20orf24
IDH3B	ENSG00000101365	ENSG00000101365:2639188-2639483:target	-1.41633380949e-06;0.292368427242;5.43095681817e-05;0.000315881088054;5.55227511735e-05;-0.361343042618	2.82401663527e-09;0.897091864326;4.05593254498e-08;2.69742280809e-06;4.04224771615e-08;0.968857776833	0.025;0.097;0.025;0.033;0.025;0.866	0.025;0.395;0.029;0.048;0.029;0.510	s|1e1.1o2|2e1.2o2|3e1.2o2|4e1.1o2|5e1.1o2|6e0|i	True	True	False	5	2	1	chr20	-	2639168-2639405;2639167-2639404;2639167-2639331;2639168-2639284;2639168-2639273;2639187-2639188	2639041-2639168;2639041-2639168;2639041-2639168;2639041-2639168;2639041-2639168;2639169-2639187;2639188-2639483	;;;;;;	;;;;;;	(2639169, 2639187)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/5_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#IDH3B
IDH3B	ENSG00000101365	ENSG00000101365:2639041-2639168:source	2.99493922372e-06;4.71080217668e-08;9.40340725028e-05;9.782094151e-06;0.20829399726;1.01218598595e-05;-0.25533411165	4.1970173538e-11;1.08280655494e-13;2.95591990959e-09;2.51085065407e-11;0.707901560092;2.95456160061e-11;0.890667650236	0.026;0.025;0.026;0.025;0.048;0.025;0.920	0.026;0.025;0.032;0.026;0.257;0.026;0.669	t|1e1.1o2|1e2.1o6|1e2.4o6|1e2.5o6|2e2.2o6|2e2.3o6|i	True	True	True	6	3	1	chr20	-	2639168-2640171;2639168-2639405;2639168-2639284;2639168-2639273;2639167-2639404;2639167-2639331;2639168-2639169	2639041-2639168;2639169-2639187;2639188-2639483;2639188-2639483;2639188-2639483;2639188-2639483;2639188-2639483;2639929-2640231	;;;;;;;	;;;;;;;	(2639169, 2639187)	file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/5_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#IDH3B
TCAF1	ENSG00000198420	ENSG00000198420:143573082-143573715:source	0.000249968659507;-0.373743765973;0.238279212629;0.000180698531419;-3.31992096002e-06;-3.31992096002e-06	8.68040077472e-06;0.940512146418;0.656296050966;5.00373097639e-06;1.67710113352e-07;1.67710113352e-07	0.026;0.473;0.507;0.026;0.026;0.026	0.042;0.096;0.822;0.038;0.026;0.026	t|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1	True	False	True	6	5	1	chr7	-	143573715-143599167;143573715-143599120;143573715-143599054;143573715-143582303;143573715-143579829;143573715-143579016	143573082-143573715;143579016-143579192;143579829-143579998;143582303-143582463;143599054-143599291;143599054-143599291;143599054-143599291	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1e_TH17e//summaries/31_Th1_e_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TCAF1
