#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th17_p_A E(PSI)	Th17_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
SCAF11	ENSG00000139218	ENSG00000139218:46355190-46355640:target	-0.388867295933;0.000276719307474;4.17936488779e-06;0.277487665452;4.17936488779e-06;0.000207561340881	0.985189701214;9.98221982277e-06;5.12199888795e-08;0.79645919014;5.12199888795e-08;6.0881744876e-06	0.452;0.025;0.025;0.535;0.025;0.025	0.071;0.042;0.026;0.847;0.026;0.038	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2|2e4.1o2|3e0|i	True	True	True	5	5	1	chr12	-	46355105-46355483;46349975-46355483;46347640-46355483;46345510-46355483;46345535-46355479;46355189-46355190	46345433-46345535;46345433-46345535;46347611-46347640;46348517-46349975;46354238-46355105;46355106-46355189;46355190-46355640	;;;;;;	;;;;;;	(46355106, 46355189)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/22_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SCAF11
ZNF664	ENSG00000179195	ENSG00000179195:124472590-124472699:source	9.24156796008e-07;8.16184835361e-05;-0.211192621442;0.221169491118	7.92535329992e-11;6.01844395924e-07;0.720568467814;0.762093520243	0.025;0.038;0.231;0.727	0.025;0.042;0.025;0.952	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|2e0	True	False	True	4	5	1	chr12	+	124472685-124473856;124472685-124487970;124472685-124489425;124472685-124495928	124472590-124472699;124473856-124473989;124487970-124488087;124489425-124489482;124495928-124495992	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/39_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ZNF664
MKNK1	ENSG00000079277	ENSG00000079277:47041940-47042326:target	-0.231501581528;0.231501581528	0.72128557305;0.72128557305	0.894;0.106	0.625;0.375	s|1e0|2e0|3e1.1o1|3e2.2o2|4e0	True	False	True	2	3	0	chr1	-	47040692-47042247;47037839-47042247	47037735-47037972;47039406-47040692;47041940-47042326	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/5_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MKNK1
MKNK1	ENSG00000079277	ENSG00000079277:47037735-47037972:source	0.233544683472;-0.233544683472	0.691023617472;0.691023617472	0.128;0.872	0.415;0.585	t|1e0|2e1.3o4|2e2.1o4	False	True	True	2	3	0	chr1	-	47037839-47042247;47037839-47040619	47037735-47037972;47039406-47040692;47041940-47042326	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/5_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MKNK1
PAM16	ENSG00000217930	ENSG00000217930:4393208-4393292:source	-0.722177682518;0.000297925647529;-1.91650649808e-05;0.695482170469	0.99999780175;2.65853711367e-05;3.06432127921e-06;0.999978143892	0.749;0.028;0.028;0.231	0.045;0.045;0.026;0.909	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr16	-	4393292-4401233;4393292-4400936;4393292-4394060;4393292-4393484	4393208-4393292;4393484-4393762;4394060-4394426;4400936-4401056;4401233-4401373	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/47_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PAM16
PAXIP1	ENSG00000157212	ENSG00000157212:154738073-154738135:source	-0.426820958199;0.426820958199	0.999678035221;0.999678035221	0.964;0.036	0.548;0.452	t|1e1.1o1|i	False	False	False	1	2	1	chr7	-	154738135-154738222;154738135-154738136	154738073-154738135;154738136-154738221;154738222-154738297	;;	;;	(154738136, 154738221)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/28_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PAXIP1
TIA1	ENSG00000116001	ENSG00000116001:70456030-70456223:target	0.0165749821679;-0.307683065302;2.13411293285e-08;0.200083970773	0.000559773097943;0.974982653338;1.96258420431e-13;0.670887583919	0.025;0.914;0.025;0.081	0.094;0.613;0.025;0.290	s|1e1.1o1|1e2.3o4|1e2.4o4|2e0|i	True	True	True	3	3	1	chr2	-	70455594-70456191;70454954-70456191;70454923-70456191;70456029-70456030	70454867-70454971;70454867-70454971;70455476-70455594;70455595-70456029;70456030-70456223	;;;;	;;;;	(70455595, 70456029)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/13_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TIA1
TIA1	ENSG00000116001	ENSG00000116001:70451556-70452198:source	-0.274318342437;0.000759976484452;8.58384540648e-06;0.21415637693	0.929979265664;1.14810907202e-06;2.35891852656e-10;0.730262312859	0.926;0.025;0.026;0.057	0.657;0.053;0.026;0.273	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|3e0|i	False	True	True	3	4	1	chr2	-	70451761-70454867;70451761-70452597;70451761-70452460;70452198-70452199	70451556-70452198;70452199-70452459;70452460-70452525;70452597-70452700;70454867-70454971	;;;;	;;;;	(70452199, 70452459)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/13_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TIA1
KIF23	ENSG00000137807	ENSG00000137807:69718214-69718521:target	-0.311811317059;0.311811317059	0.89519018989;0.89519018989	0.910;0.090	0.593;0.407	t|1e0|2e1.1o1|2e2.1o1	False	True	True	2	3	0	chr15	+	69715668-69718409;69717662-69718409	69715478-69715668;69717621-69717662;69718214-69718521	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/21_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#KIF23
KIF23	ENSG00000137807	ENSG00000137807:69715478-69715668:source	0.233307223511;-0.233307223511	0.69642677424;0.69642677424	0.139;0.861	0.418;0.582	s|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr15	+	69715668-69717621;69715668-69718409	69715478-69715668;69717621-69717662;69718214-69718521	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/21_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#KIF23
RHPN1	ENSG00000158106	ENSG00000158106:144462232-144462345:target	-0.0248113576395;0.303161661385;-0.0907105534939	0.0645907634924;0.911153768773;0.248795624761	0.520;0.218;0.261	0.385;0.525;0.091	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr8	+	144462155-144462232;144462155-144462235;144462231-144462232	144461999-144462155;144461999-144462155;144462156-144462231;144462232-144462345	;;;	;;;	(144462156, 144462231)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/28_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RHPN1
RHPN1	ENSG00000158106	ENSG00000158106:144461999-144462155:source	-0.0725697627889;0.254502008701;-0.00823666776543	0.218870867206;0.783391967521;0.00840297471371	0.577;0.247;0.176	0.386;0.529;0.085	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr8	+	144462155-144462232;144462155-144462235;144462155-144462156	144461999-144462155;144462156-144462231;144462232-144462345;144462232-144462345	;;;	;;;	(144462156, 144462231)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/28_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RHPN1
RHPN1	ENSG00000158106	ENSG00000158106:144461064-144461248:target	0.000684714609275;0.316713121296;-0.346521402066	6.85495812608e-06;0.919745787338;0.980631283024	0.027;0.626;0.363	0.054;0.942;0.025	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr8	+	144460990-144461064;144460990-144461082;144461063-144461064	144460866-144460990;144460866-144460990;144460991-144461063;144461064-144461248	;;;	;;;	(144460991, 144461063)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/28_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RHPN1
MBD1	ENSG00000141644	ENSG00000141644:47799934-47800233:target	0.222625904905;-0.00168927210531;-0.209594196709;0.000140519047676	0.71412231949;0.000929878415412;0.710278609586;7.93578446901e-08	0.366;0.253;0.353;0.030	0.620;0.217;0.126;0.038	s|1e0|2e1.1o2|2e1.2o2|2e2.2o2|i	True	True	True	3	3	1	chr18	-	47799841-47799934;47799796-47799934;47799325-47799934;47799933-47799934	47799194-47799433;47799704-47799841;47799704-47799841;47799842-47799933;47799934-47800233	;;;;	;;;;	(47799842, 47799933)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/24_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MBD1
NADSYN1	ENSG00000172890	ENSG00000172890:71191801-71191925:target	-0.212201271485;0.212201271485	0.685562689666;0.685562689666	0.744;0.256	0.504;0.496	t|1e1.1o2|1e2.1o1|2e0	False	True	True	2	3	0	chr11	+	71189515-71191801;71191320-71191801	71189441-71190128;71190340-71191320;71191801-71191925	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/36_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NADSYN1
RBM6	ENSG00000004534	ENSG00000004534:50099395-50099541:target	-0.309712729559;0.309712729559	0.940811124243;0.940811124243	0.741;0.259	0.436;0.564	t|1e1.1o1|i	False	False	False	1	2	1	chr3	+	50098980-50099395;50099394-50099395	50098895-50098980;50098981-50099394;50099395-50099541	;;	;;	(50098981, 50099394)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/0_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RBM6
FAM76B	ENSG00000077458	ENSG00000077458:95512653-95512851:target	0.321621739391;-0.383000059454;0.00151240435448	0.890017826369;0.956599365977;0.000319241557481	0.105;0.866;0.034	0.438;0.485;0.077	s|1e1.3o3|1e2.1o2|1e2.2o2|2e0	True	True	True	3	3	0	chr11	-	95512299-95512771;95512121-95512771;95512118-95512771	95511986-95512121;95511986-95512121;95512242-95512383;95512653-95512851	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/5_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#FAM76B
PIP5K1C	ENSG00000186111	ENSG00000186111:3641703-3641807:source	-0.250270498963;0.250270498963	0.730720961765;0.730720961765	0.418;0.582	0.121;0.879	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr19	-	3641807-3643241;3641807-3642905	3641703-3641807;3642905-3642937;3643241-3643379	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/42_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PIP5K1C
ASB1	ENSG00000065802	ENSG00000065802:239342190-239342336:source	0.243573475122;-0.243573475122	0.819496946702;0.819496946702	0.713;0.287	0.962;0.038	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr2	+	239342336-239344352;239342336-239352983	239342190-239342336;239344352-239344654;239352983-239353368	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/3_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ASB1
ALDOC	ENSG00000109107	ENSG00000109107:26902439-26902932:source	0.210567229611;-2.63590396294e-07;-0.219690186248;-2.63590396294e-07	0.617677499885;4.36875902092e-07;0.648372268186;4.36875902092e-07	0.602;0.026;0.384;0.026	0.888;0.026;0.098;0.026	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|3e1.1o1	True	True	True	4	4	0	chr17	-	26902562-26903819;26902562-26903298;26902562-26902983;26902514-26903819	26902439-26902932;26902983-26903038;26903298-26903442;26903819-26904282;26903819-26904282	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/11_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ALDOC
PAM	ENSG00000145730	ENSG00000145730:102363886-102363942:target	-0.00783412551639;0.208163603222;0.00279819912531;-0.0497193384883	0.0157864917253;0.696683459715;0.00169762404683;0.145876728496	0.309;0.034;0.084;0.578	0.215;0.255;0.141;0.390	t|1e1.1o1|1e2.1o2|2e1.1o1|2e2.1o2	True	True	True	4	3	0	chr5	+	102355547-102363886;102361038-102363886;102355547-102363889;102361038-102363889	102355494-102355547;102355494-102355547;102360835-102361042;102360835-102361042;102363886-102363942	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/25_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PAM
PAM	ENSG00000145730	ENSG00000145730:102360835-102361042:source	0.323402549812;-0.317275075038;0.000284755454001;-4.83993980575e-06;-3.6862805331e-06	0.91828747937;0.854338792997;0.000104396056153;5.3282647521e-07;3.82089512407e-07	0.047;0.899;0.047;0.026;0.026	0.376;0.556;0.058;0.026;0.026	s|1e2.1o2|1e2.2o2|1e3.1o2|2e1.1o1|i	True	True	True	4	4	1	chr5	+	102361038-102363886;102361038-102363889;102361038-102364591;102361042-102361083;102361042-102361043	102360835-102361042;102361043-102361082;102361083-102361083;102363886-102363942;102363886-102363942;102364591-102366809	;;;;;	;;;;;	(102361043, 102361082)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/25_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PAM
NEMF	ENSG00000165525	ENSG00000165525:50251938-50252492:target	-0.273837922858;0.273837922858	0.865016592368;0.865016592368	0.854;0.146	0.573;0.427	s|1e1.1o1|i	False	False	False	1	2	1	chr14	-	50251853-50251938;50251937-50251938	50251810-50251853;50251854-50251937;50251938-50252492	;;	;;	(50251854, 50251937)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/32_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NEMF
CCDC101	ENSG00000176476	ENSG00000176476:28601417-28601546:source	0.204711256779;-0.204711256779	0.667164260662;0.667164260662	0.766;0.234	0.973;0.027	s|1e1.1o2|i	False	False	False	1	2	1	chr16	+	28601546-28601617;28601546-28601547	28601417-28601546;28601547-28601616;28601617-28601763	;;	;;	(28601547, 28601616)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/38_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CCDC101
MRPS28	ENSG00000147586	ENSG00000147586:80942271-80942524:target	2.66162604865e-05;-0.000130978859983;1.52707523683e-05;1.57911113526e-05;0.257160204226;-0.223817696974	2.89616031096e-06;3.01118650029e-06;2.90420441841e-06;2.90368335303e-06;0.856486705845;0.818168741934	0.025;0.035;0.026;0.026;0.682;0.253	0.027;0.027;0.027;0.027;0.957;0.027	s|1e1.1o1|1e2.4o4|1e3.1o1|2e1.1o1|2e2.2o4|2e3.1o1	True	True	True	6	4	1	chr8	-	80941031-80942289;80915355-80942289;80831383-80942289;80941031-80942271;80915415-80942271;80831383-80942271	80830952-80831383;80830952-80831383;80915234-80915417;80915234-80915417;80940930-80941031;80940930-80941031;80942271-80942524	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/26_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MRPS28
GGT1	ENSG00000100031	ENSG00000100031:25006098-25006303:target	0.231543538691;-0.0239654508932;-0.00835243697218	0.746713644169;0.0669146150491;0.0134967361007	0.031;0.838;0.146	0.284;0.676;0.043	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr22	+	25006000-25006098;25006000-25006217;25006097-25006098	25005429-25006000;25005429-25006000;25006001-25006097;25006098-25006303	;;;	;;;	(25006001, 25006097)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/8_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GGT1
POM121	ENSG00000196313	ENSG00000196313:72396800-72397015:target	-0.378924720592;-3.53755567986e-05;0.000971670591055;0.371880327792	0.981898182379;4.23494192579e-09;0.000791002409412;0.991762069255	0.677;0.028;0.193;0.111	0.306;0.025;0.217;0.473	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr7	+	72361649-72396800;72371665-72396800;72384365-72396800;72396303-72396800	72361472-72361649;72371568-72371665;72384302-72384365;72395660-72396303;72396800-72397015	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/43_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#POM121
GABPB1	ENSG00000104064	ENSG00000104064:50593310-50593565:target	0.268946807719;-0.268946807719	0.8505488924;0.8505488924	0.609;0.391	0.891;0.109	s|1e1.1o1|2e1.1o1|3e0	True	True	False	2	2	0	chr15	-	50593099-50593454;50593099-50593418	50592986-50593099;50592986-50593099;50593310-50593565	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/10_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GABPB1
KLC1	ENSG00000126214	ENSG00000126214:104151975-104152548:target	1.2389029573e-05;-0.475889586047;0.473045882222	9.29324413814e-08;0.996698015311;0.996259781941	0.025;0.665;0.329	0.026;0.201;0.791	t|1e1.2o3|1e2.1o2|i	False	False	True	2	3	1	chr14	+	104145882-104151975;104151373-104151975;104151974-104151975	104145646-104146135;104151114-104151653;104151654-104151974;104151975-104152548	;;;	;;;	(104151654, 104151974)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/16_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#KLC1
KLC1	ENSG00000126214	ENSG00000126214:104151114-104151653:source	-0.359277865056;-0.0835629948315;0.518836281056	0.937047557945;0.0946201133451;0.999430416782	0.571;0.153;0.277	0.208;0.027;0.783	s|1e1.1o1|1e2.1o1|2e0|i	True	False	True	2	3	1	chr14	+	104151373-104151975;104151373-104153418;104151653-104151654	104151114-104151653;104151654-104151974;104151975-104152548;104153418-104153548	;;;	;;;	(104151654, 104151974)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/16_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#KLC1
XRCC3	ENSG00000126215	ENSG00000126215:104165701-104165913:source	6.67125104905e-06;-0.414874816039;0.411798039852	3.07305285778e-09;0.993779390631;0.993106770161	0.025;0.721;0.276	0.026;0.316;0.678	t|1e1.1o2|1e2.1o1|i	False	False	True	2	3	1	chr14	-	104165913-104181761;104165913-104169510;104165913-104165914	104165701-104165913;104165914-104166789;104169510-104169574;104181683-104181841	;;;	;;;	(104165914, 104166789)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/17_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#XRCC3
MEI1	ENSG00000167077	ENSG00000167077:42191739-42191851:target	-0.222012042752;1.78469379807e-06;0.221204114374	0.765588936784;1.04834131396e-09;0.76052132709	0.254;0.025;0.741	0.032;0.025;0.965	t|1e1.1o1|1e2.1o2|1e2.2o2	True	False	True	3	3	0	chr22	+	42190481-42191739;42191456-42191739;42191546-42191739	42190375-42190481;42191415-42191546;42191415-42191546;42191739-42191851	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/33_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MEI1
TERF1	ENSG00000147601	ENSG00000147601:73939175-73939287:source	0.380702058149;-0.380702058149	0.848920561417;0.848920561417	0.261;0.739	0.680;0.320	s|1e0|2e1.2o2|2e2.2o2	True	False	True	2	3	0	chr8	+	73939287-73942571;73939287-73944277	73939175-73939287;73942188-73942630;73943848-73944375	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/26_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#TERF1
ATG4D	ENSG00000130734	ENSG00000130734:10659580-10659710:target	-0.300543973115;0.300543973115	0.892866109483;0.892866109483	0.342;0.658	0.033;0.967	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	0	chr19	+	10655806-10659580;10657929-10659580	10655686-10655806;10657865-10657929;10659580-10659710	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/18_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ATG4D
ATG4D	ENSG00000130734	ENSG00000130734:10657515-10657791:source	-0.000562534032936;-9.25440665333e-06;-9.25440665333e-06;-0.102286023579;0.242860125239	0.000138511787772;1.91322718765e-06;1.91322718765e-06;0.300657713841;0.717444281373	0.055;0.027;0.027;0.879;0.054	0.026;0.026;0.026;0.633;0.348	s|1e1.1o1|2e0|2e1.1o1|3e1.1o1|4e1.1o1|i	True	True	False	4	2	1	chr19	+	10657747-10657865;10657751-10657865;10657758-10657865;10657791-10657865;10657791-10657792	10657515-10657791;10657792-10657864;10657865-10657929;10657865-10657929;10657865-10657929;10657865-10657929	;;;;;	;;;;;	(10657792, 10657864)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/18_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ATG4D
SEPN1	ENSG00000162430	ENSG00000162430:26127534-26127651:source	-0.244110792845;0.244110792845	0.799488464052;0.799488464052	0.277;0.723	0.028;0.972	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr1	+	26127651-26128507;26127651-26131633	26127534-26127651;26128507-26128608;26131633-26131766	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/30_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SEPN1
PHYKPL	ENSG00000175309	ENSG00000175309:177656941-177657321:target	1.41902524795e-07;-0.130978356235;-0.000222621841584;0.223947542715;-2.10197917889e-05;-0.000721433514269	3.63737342957e-12;0.312375624775;2.86048222946e-08;0.761836201907;2.18099473802e-10;1.07077281325e-05	0.025;0.196;0.038;0.664;0.027;0.083	0.025;0.036;0.025;0.899;0.025;0.059	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2|1e5.1o1|1e6.1o1	False	False	True	6	7	1	chr5	-	177656721-177656941;177655590-177656941;177653699-177656941;177652430-177656941;177651565-177656941;177641886-177656941	177641797-177641886;177651513-177651565;177652356-177653080;177653467-177653699;177655126-177655590;177656699-177656721;177656941-177657321	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/37_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PHYKPL
ALG9	ENSG00000086848	ENSG00000086848:111740951-111741093:source	-0.103157273524;-0.000516669989539;0.217379954078	0.303324347092;9.49109976586e-05;0.645025615902	0.891;0.054;0.058	0.649;0.028;0.340	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr11	-	111741093-111742075;111741093-111741664;111741093-111741498	111740951-111741093;111741498-111741588;111741664-111742024;111742075-111742305	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/6_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ALG9
LIMK2	ENSG00000182541	ENSG00000182541:31674283-31674647:target	-0.565367210533;0.565367210533	0.999999463422;0.999999463422	0.816;0.184	0.265;0.735	t|1e1.1o2|i	False	False	False	1	2	1	chr22	+	31671294-31674283;31674282-31674283	31671137-31671651;31673625-31674282;31674283-31674647	;;	;;	(31673625, 31674282)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/40_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#LIMK2
WDR83	ENSG00000123154	ENSG00000123154:12783661-12783728:source	0.266863880755;-0.266863880755	0.909543150162;0.909543150162	0.714;0.286	0.975;0.025	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr19	+	12783728-12783822;12783728-12783729	12783661-12783728;12783729-12783821;12783822-12783930	;;	;;	(12783729, 12783821)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/15_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#WDR83
ACVR1	ENSG00000115170	ENSG00000115170:158674781-158675071:source	0.227221655188;4.90632762559e-06;-3.8159409029e-05;-0.00467017289479;4.90632762559e-06;-0.0197949380301;-0.000362957528011	0.793298201728;3.49019489867e-08;4.90559606064e-08;0.00033896766895;3.49019489867e-08;0.00564289557343;1.18368824929e-06	0.739;0.025;0.028;0.085;0.025;0.109;0.044	0.969;0.025;0.025;0.025;0.025;0.025;0.025	t|1e0|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2|1e5.1o1|1e6.1o1|1e7.1o1	False	False	True	7	8	1	chr2	-	158675071-158732308;158675071-158732047;158675071-158731376;158675071-158716545;158675071-158694753;158675071-158683040;158675071-158675915	158674781-158675071;158675915-158676001;158683040-158683158;158694753-158694839;158716545-158716691;158731376-158731623;158732047-158732138;158732308-158732374	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/13_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ACVR1
PACS2	ENSG00000179364	ENSG00000179364:105834796-105834876:source	0.353544785751;-0.353544785751	0.968490225276;0.968490225276	0.030;0.970	0.378;0.622	s|1e1.1o1|2e1.1o1	True	True	False	2	2	0	chr14	+	105834852-105836178;105834876-105836178	105834796-105834876;105836178-105836495;105836178-105836495	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/39_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PACS2
PRPF39	ENSG00000185246	ENSG00000185246:45565799-45566069:source	-0.271646379432;0.271646379432	0.7629559518;0.7629559518	0.855;0.145	0.539;0.461	s|1e1.1o2|2e0|i	True	False	False	1	2	1	chr14	+	45565961-45566090;45566069-45566070	45565799-45566069;45566070-45566089;45566090-45566208	;;	;;	(45566070, 45566089)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/41_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PRPF39
PRKRIP1	ENSG00000128563	ENSG00000128563:102016659-102016769:source	0.262349398235;-0.111158640883;-0.00187211808695	0.734627349181;0.32575590877;0.000342343443801	0.143;0.780;0.077	0.456;0.535;0.027	s|1e1.1o3|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr7	+	102016769-102036424;102016769-102038067;102016769-102039995	102016659-102016769;102036424-102036984;102038067-102038145;102039995-102040095	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/17_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PRKRIP1
ARHGAP12	ENSG00000165322	ENSG00000165322:32097922-32098056:source	-2.74786528368e-05;-0.240641673987;0.253521022857	3.18502430021e-06;0.778808395597;0.830316325734	0.029;0.967;0.027	0.027;0.708;0.283	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr10	-	32098056-32099577;32098056-32098158;32098056-32098057	32097922-32098056;32098057-32098157;32098158-32098613;32099577-32099675	;;;	;;;	(32098057, 32098157)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/32_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ARHGAP12
