#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th1_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
ZCCHC6	ENSG00000083223	ENSG00000083223:88902648-88903659:source	0.331652419654;-0.331652419654	0.89015355192;0.89015355192	0.509;0.491	0.854;0.146	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr9	-	88903659-88916191;88903659-88913682	88902648-88903659;88913682-88913745;88916191-88916516	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/7_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ZCCHC6
VARS2	ENSG00000137411	ENSG00000137411:30881588-30882121:source	-0.492727451738;-0.00183270637784;0.000289435481129;0.52421965684	0.996859695833;0.0003484339957;1.6782964347e-05;0.999857708925	0.885;0.075;0.026;0.038	0.404;0.026;0.043;0.549	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chr6	+	30882121-30882582;30882121-30882587;30882121-30882933;30882121-30882122	30881588-30882121;30882122-30882158;30882582-30882814;30882582-30882814;30882933-30883014	;;;;	;;;;	(30882122, 30882158)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/28_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#VARS2
ERCC1	ENSG00000012061	ENSG00000012061:45926528-45926824:source	-7.52779182203e-05;-7.35473758265e-05;-6.57452937043e-07;-0.16803910712;0.245266501355;-6.57452937043e-07	1.22594630545e-07;1.13667462197e-07;9.00909970537e-10;0.520113719225;0.73311159253;9.00909970537e-10	0.030;0.030;0.025;0.441;0.506;0.025	0.025;0.025;0.025;0.200;0.790;0.025	t|1e0|2e0|3e0|4e1.1o1|4e2.1o1|4e3.1o1|4e4.1o2|4e4.2o2|4e5.1o1	True	True	True	6	6	0	chr19	-	45926639-45981994;45926639-45952431;45926639-45932227;45926639-45927081;45926639-45927039;45926639-45926835	45926528-45926824;45926835-45926863;45927039-45927625;45927039-45927625;45932227-45932468;45952431-45952502;45981994-45982086	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/1_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ERCC1
GLE1	ENSG00000119392	ENSG00000119392:131266979-131267183:source	-0.38929468694;0.38929468694	0.999255529405;0.999255529405	0.408;0.592	0.028;0.972	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr9	+	131267183-131269495;131267183-131271155	131266979-131267183;131269495-131269619;131271155-131271376	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/20_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#GLE1
RPS3A	ENSG00000145425	ENSG00000145425:152020820-152021018:source	-9.98177421993e-09;-9.98177421993e-09;-0.273411107131;0.254445462982;-9.98177421993e-09;2.3268091749e-05;-2.36293524336e-05	2.11164774727e-11;2.11164774727e-11;0.934000701421;0.897707603164;2.11164774727e-11;1.90834228043e-09;3.29149347536e-09	0.025;0.025;0.970;0.025;0.025;0.025;0.027	0.025;0.025;0.703;0.273;0.025;0.027;0.025	s|1e1.2o2|2e1.1o2|2e1.2o2|2e2.1o1|3e1.2o2|4e1.2o2|5e1.2o2	True	True	True	7	3	0	chr4	+	152020864-152021637;152020866-152021579;152020866-152021637;152020866-152024023;152020952-152021637;152020988-152021637;152021018-152021637	152020820-152021018;152021579-152021740;152021579-152021740;152021579-152021740;152021579-152021740;152021579-152021740;152021579-152021740;152024023-152025187	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/33_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#RPS3A
PRPF39	ENSG00000185246	ENSG00000185246:45579097-45579196:source	-0.345410618721;0.345410618721	0.834179078031;0.834179078031	0.692;0.308	0.308;0.692	s|1e1.1o1|i	False	False	False	1	2	1	chr14	+	45579196-45579297;45579196-45579197	45579097-45579196;45579197-45579296;45579297-45579423	;;	;;	(45579197, 45579296)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/50_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PRPF39
CREM	ENSG00000095794	ENSG00000095794:35467800-35467914:target	1.03608649563e-05;1.03608649563e-05;-0.352271623333;1.03608649563e-05;0.401664400929;-0.000986254757158;1.03608649563e-05;1.03608649563e-05;1.03608649563e-05	6.71871640748e-07;6.71871640748e-07;0.957639935314;6.71871640748e-07;0.973731517499;3.02694134894e-05;6.71871640748e-07;6.71871640748e-07;6.71871640748e-07	0.025;0.025;0.403;0.025;0.523;0.061;0.025;0.025;0.025	0.026;0.026;0.052;0.026;0.921;0.026;0.026;0.026;0.026	t|1e3.1o2|1e6.1o1|2e1.1o1|2e2.1o1|2e3.1o2|2e4.1o2|2e5.1o1|2e6.1o1|2e7.1o1	True	True	True	9	8	1	chr10	+	35437419-35467800;35464633-35467800;35416121-35467817;35426807-35467817;35437419-35467817;35441308-35467817;35456731-35467817;35464633-35467817;35464927-35467817	35415719-35416121;35426710-35426807;35437296-35437591;35437296-35437591;35441208-35441326;35456444-35456731;35464515-35464633;35464515-35464633;35464781-35464927;35467800-35467914	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/9_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CREM
CREM	ENSG00000095794	ENSG00000095794:35415719-35416121:source	6.49079455914e-05;0.207551414429;-0.261442796722;6.49079455914e-05	1.97273255146e-05;0.584895785027;0.726963193802;1.97273255146e-05	0.025;0.584;0.407;0.025	0.031;0.889;0.083;0.031	s|1e1.1o2|1e2.1o3|1e3.2o2|1e4.1o1	False	False	True	4	5	0	chr10	+	35416121-35426710;35416121-35437296;35416121-35467817;35416121-35495823	35415719-35416121;35426710-35426807;35437296-35437591;35467800-35467914;35495823-35495979	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/9_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CREM
ZNF76	ENSG00000065029	ENSG00000065029:35259335-35259911:source	0.212481273334;-0.212481273334	0.707358639235;0.707358639235	0.039;0.961	0.270;0.730	s|1e1.2o3|1e1.3o3|2e0	True	True	False	2	2	0	chr6	+	35259514-35260317;35259514-35260331	35259335-35259911;35260100-35260564;35260100-35260564	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/5_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ZNF76
APEX2	ENSG00000169188	ENSG00000169188:55027979-55028062:source	0.247319875396;-0.247319875396	0.877649223376;0.877649223376	0.730;0.270	0.973;0.027	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chrX	+	55028062-55028684;55028062-55029395	55027979-55028062;55028684-55028864;55029395-55029541	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#APEX2
TSC1	ENSG00000165699	ENSG00000165699:135786596-135786955:target	-0.485865575306;0.485865575306	0.962685929448;0.962685929448	0.789;0.211	0.302;0.698	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr9	-	135786500-135786840;135786595-135786596	135786389-135786500;135786501-135786595;135786596-135786955	;;	;;	(135786501, 135786595)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/41_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TSC1
SF3B1	ENSG00000115524	ENSG00000115524:198284905-198285266:target	1.80076817156e-05;3.70926247361e-07;-0.333393078383;0.3019918188	2.69728321638e-18;1.93427142544e-18;0.985405350654;0.965388984122	0.025;0.025;0.880;0.106	0.026;0.025;0.555;0.401	s|1e1.2o2|1e2.3o3|1e3.1o1|2e0|i	True	False	True	3	4	1	chr2	-	198284955-198285152;198283675-198285152;198283312-198285152;198284904-198284905	198283233-198283312;198283520-198284839;198284840-198284904;198284905-198285266	;;;	;;;	(198284840, 198284904)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/18_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SF3B1
ST3GAL5	ENSG00000115525	ENSG00000115525:86073500-86073686:source	-0.334543616524;0.334543616524	0.959369443535;0.959369443535	0.921;0.079	0.590;0.410	t|1e1.4o4|1e2.1o1	False	False	True	2	3	0	chr2	-	86073686-86074984;86073686-86074505	86073500-86073686;86074505-86074685;86074984-86076699	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/18_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ST3GAL5
ST3GAL5	ENSG00000115525	ENSG00000115525:86074984-86076699:target	-1.24169882716e-05;0.21562782123;-0.205431462615	2.01643401757e-07;0.727042425513;0.68538462134	0.026;0.042;0.951	0.025;0.279;0.715	s|1e0|2e1.4o4|3e0|4e2.1o1|4e3.1o1	True	False	True	3	4	1	chr2	-	86075107-86075239;86074685-86074984;86073686-86074984	86073500-86073686;86074505-86074685;86074984-86076699	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/18_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ST3GAL5
POU2F2	ENSG00000028277	ENSG00000028277:42621402-42621584:target	-0.00051221285702;-0.156579450167;0.2276272843	8.52117115799e-05;0.442933269174;0.715260257861	0.053;0.218;0.731	0.026;0.026;0.972	s|1e0|2e1.1o2|2e2.1o1|2e3.1o1	True	False	True	3	4	0	chr19	-	42621157-42621402;42614908-42621402;42603973-42621402	42603867-42603973;42614853-42614908;42620861-42621157;42621402-42621584	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/2_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#POU2F2
ACIN1	ENSG00000100813	ENSG00000100813:23536513-23537673:target	-0.0133730033957;0.427260378613;0.00173990427442;-0.315901772454	0.0237152810695;0.983166466291;0.000210207005412;0.820761869402	0.171;0.132;0.046;0.653	0.058;0.552;0.087;0.303	s|1e0|2e0|3e1.3o3|4e1.3o3|5e1.3o3|i	True	True	False	3	2	1	chr14	-	23535217-23536551;23535217-23536523;23535217-23536513;23536512-23536513	23535175-23535705;23535175-23535705;23535175-23535705;23535706-23536512;23536513-23537673	;;;;	;;;;	(23535706, 23536512)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/11_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ACIN1
SRSF6	ENSG00000124193	ENSG00000124193:42088411-42088535:target	-0.180853397344;-0.000791227481346;0.212210043351	0.591444995235;4.08983669275e-06;0.734243126743	0.642;0.147;0.211	0.448;0.129;0.423	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr20	+	42087149-42088411;42088060-42088411;42088410-42088411	42087001-42087149;42087793-42088060;42088061-42088410;42088411-42088535	;;;	;;;	(42088061, 42088410)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/22_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SRSF6
IVD	ENSG00000128928	ENSG00000128928:40708489-40708561:source	-0.435628774398;6.22146721549e-06;0.00124498319514;0.366359645578	0.999416300397;2.08300540202e-08;0.000117306001047;0.995502165882	0.968;0.025;0.029;0.025	0.543;0.026;0.068;0.382	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr15	+	40708561-40710329;40708561-40711379;40708561-40716334;40708561-40727616	40708489-40708561;40710329-40711356;40711379-40713512;40716334-40716672;40727616-40728146	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/24_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#IVD
KDM1A	ENSG00000004487	ENSG00000004487:23408713-23408859:source	0.000151669661786;-0.23368067217;0.231844489741	6.02002624041e-07;0.810082925288;0.820611364104	0.070;0.875;0.055	0.076;0.643;0.282	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr1	+	23408859-23408943;23408859-23409672;23408859-23408860	23408713-23408859;23408860-23408942;23408943-23408953;23409672-23410182	;;;	;;;	(23408860, 23408942)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/0_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#KDM1A
TAF9	ENSG00000085231	ENSG00000085231:68662330-68662648:source	-0.0364413935043;-0.00384186448736;-3.86379082071e-05;1.12662838379e-06;1.12662838379e-06;0.000449289996137;0.201616631081;-3.23230619415e-05;1.12662838379e-06	0.082010738979;0.00658371215174;2.76224448628e-10;2.41130014736e-10;2.41130014736e-10;0.000111531386998;0.632195867049;2.62304140769e-10;2.41130014736e-10	0.254;0.582;0.028;0.025;0.025;0.103;0.025;0.027;0.025	0.123;0.527;0.025;0.025;0.025;0.117;0.223;0.025;0.025	t|1e0|2e1.1o1|2e2.1o2|2e2.2o2|2e3.1o2|2e3.2o2|2e4.1o2|2e4.2o2|2e5.1o1|2e6.1o2	True	True	True	9	7	1	chr5	-	68662422-68665484;68662422-68665290;68662422-68665214;68662422-68665055;68662422-68664992;68662422-68664652;68662422-68664454;68662422-68663666;68662422-68662523	68662330-68662648;68663666-68663736;68664454-68664989;68664454-68664989;68664992-68665143;68664992-68665143;68665214-68665469;68665214-68665469;68665484-68665840	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/8_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TAF9
EXOC1	ENSG00000090989	ENSG00000090989:56719782-56720119:source	0.58573023079;-0.58573023079	0.999907979691;0.999907979691	0.132;0.868	0.703;0.297	s|1e1.1o2|2e1.1o2	True	True	False	2	2	0	chr4	+	56719963-56724480;56720119-56724480	56719782-56720119;56724480-56724613;56724480-56724613	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/9_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#EXOC1
PIK3R5	ENSG00000141506	ENSG00000141506:8790413-8790587:target	-0.221985196515;0.221985196515	0.665236761725;0.665236761725	0.766;0.234	0.488;0.512	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr17	-	8789922-8790413;8789919-8790413	8789794-8789922;8789794-8789922;8790413-8790587	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/32_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PIK3R5
IMMP1L	ENSG00000148950	ENSG00000148950:31484719-31484852:source	0.346114679788;-0.000359960933704;1.37057701289e-05;1.37057701289e-05;-0.309954865651	0.929175665976;4.96876773616e-05;3.59910134096e-06;3.59910134096e-06;0.926255350352	0.607;0.048;0.026;0.026;0.335	0.959;0.028;0.028;0.028;0.028	t|1e1.1o2|1e2.2o2|1e3.1o1|1e4.1o2|1e4.2o2	True	False	True	5	5	1	chr11	-	31484852-31531066;31484852-31509675;31484852-31495271;31484852-31491305;31484852-31491287	31484719-31484852;31491287-31491344;31491287-31491344;31495271-31495333;31509675-31509788;31531000-31531192	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/34_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#IMMP1L
ADPRM	ENSG00000170222	ENSG00000170222:10608217-10609245:source	-0.48020933912;0.48020933912	0.994187206723;0.994187206723	0.934;0.066	0.464;0.536	s|1e1.1o1|2e1.1o1|3e0	True	True	False	2	2	0	chr17	+	10608844-10609755;10608932-10609755	10608217-10609245;10609755-10609871;10609755-10609871	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/45_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ADPRM
SLC35B1	ENSG00000121073	ENSG00000121073:47784327-47784622:source	3.49491101597e-06;-0.0237823270427;-0.095657360603;9.37583855263e-05;0.2722722182	2.61723717459e-09;0.00901795796791;0.289279841641;3.83806529524e-07;0.923273686315	0.025;0.127;0.841;0.026;0.026	0.025;0.032;0.651;0.032;0.292	t|1e0|2e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|3e0|i	False	True	True	4	5	1	chr17	-	47784430-47786130;47784430-47785438;47784430-47785092;47784430-47784705;47784622-47784623	47784327-47784622;47784623-47784704;47784705-47784806;47785092-47785326;47785438-47785531;47786130-47786376	;;;;;	;;;;;	(47784623, 47784704)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/21_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SLC35B1
DPP8	ENSG00000074603	ENSG00000074603:65748563-65748709:target	0.361056073419;-0.366424050214;0.000100258615713	0.9266732528;0.924610425967;1.0690380937e-05	0.152;0.816;0.036	0.519;0.442;0.042	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1	True	False	True	3	4	0	chr15	-	65748179-65748563;65746753-65748563;65744440-65748563	65744298-65744440;65746601-65746753;65748050-65748179;65748563-65748709	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/6_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#DPP8
SLC7A6OS	ENSG00000103061	ENSG00000103061:68337635-68338135:target	0.265272652432;-0.265272652432	0.841946728463;0.841946728463	0.075;0.925	0.352;0.648	s|1e1.1o2|1e1.2o2|2e0	True	True	False	2	2	0	chr16	-	68336412-68337929;68336404-68337929	68335903-68336412;68335903-68336412;68337635-68338135	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/12_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SLC7A6OS
AIG1	ENSG00000146416	ENSG00000146416:143381979-143382203:source	-0.470927309389;3.30436631015e-05;0.457873139138;3.30436631015e-05	0.983144836217;7.87687948379e-06;0.96972763871;7.87687948379e-06	0.534;0.026;0.451;0.026	0.070;0.029;0.907;0.029	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2	False	False	True	4	5	1	chr6	+	143382203-143382351;143382203-143417066;143382203-143457972;143382203-143486219	143381979-143382203;143382351-143382743;143417066-143417076;143457972-143458127;143486081-143486320	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/33_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#AIG1
MGEA5	ENSG00000198408	ENSG00000198408:103552365-103552703:source	0.0293496481325;-0.395821710899;-9.78792959479e-06;0.00547636070633;0.226609504774	0.0158630841668;0.998712162101;6.8779038132e-11;0.000143967655415;0.805094473729	0.048;0.821;0.026;0.040;0.074	0.150;0.435;0.025;0.104;0.299	t|1e0|2e1.1o2|2e2.1o1|2e3.1o1|3e2.1o1|i	True	True	True	4	4	1	chr10	-	103552700-103557737;103552700-103553670;103552700-103553443;103552658-103553670;103552703-103552704	103552365-103552703;103552704-103553442;103553443-103553501;103553670-103553852;103553670-103553852;103556803-103557911	;;;;;	;;;;;	(103552704, 103553442)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/52_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MGEA5
MUM1	ENSG00000160953	ENSG00000160953:1360135-1361031:target	0.327646855669;-0.206266546796;-0.0105503826356	0.914047374424;0.659838377444;0.0176189223547	0.572;0.238;0.190	0.907;0.027;0.084	t|1e1.1o1|1e2.1o3|1e2.2o3	True	False	True	3	3	0	chr19	+	1358463-1360135;1358692-1360135;1358699-1360135	1358393-1358463;1358587-1359893;1358587-1359893;1360135-1361031	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/39_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MUM1
MUM1	ENSG00000160953	ENSG00000160953:1358393-1358463:source	-0.455521906463;0.455521906463	0.998346514352;0.998346514352	0.494;0.506	0.050;0.950	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr19	+	1358463-1358587;1358463-1360135	1358393-1358463;1358587-1359893;1360135-1361031	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/39_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MUM1
DPH7	ENSG00000148399	ENSG00000148399:140469204-140469821:source	-0.0190238701344;0.00528686576558;-0.456461301764;0.0313756222682;0.374594126451	0.0160547912501;0.00130752229021;0.995730289933;0.0378309289916;0.973830293462	0.124;0.042;0.662;0.038;0.140	0.025;0.112;0.216;0.159;0.509	t|1e0|2e0|3e1.1o1|3e2.1o2|4e1.1o1|4e2.1o2|i	True	True	True	4	3	1	chr9	-	140469298-140470532;140469298-140470161;140469295-140470532;140469295-140470161;140469821-140469822	140469204-140469821;140469822-140469904;140469905-140470344;140469905-140470344;140470532-140470619;140470532-140470619	;;;;;	;;;;;	(140469822, 140469904)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/34_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#DPH7
RECQL4	ENSG00000160957	ENSG00000160957:145740534-145740626:target	0.249236632662;-0.004931027058;-0.149363245771	0.825146333993;0.000839148984346;0.437082284793	0.691;0.095;0.214	0.962;0.032;0.029	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr8	-	145740456-145740534;145740426-145740534;145740533-145740534	145740320-145740456;145740320-145740456;145740457-145740533;145740534-145740626	;;;	;;;	(145740457, 145740533)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/39_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#RECQL4
NOP56	ENSG00000101361	ENSG00000101361:2638019-2638338:source	-0.104314361387;-0.0263424110446;0.246101581985	0.158381454158;0.00663800538504;0.866868161215	0.172;0.125;0.703	0.032;0.032;0.948	s|1e0|2e1.1o1|3e0|4e1.1o1|i	True	True	False	2	2	1	chr20	+	2638134-2638575;2638338-2638575;2638338-2638339	2638019-2638338;2638339-2638574;2638575-2639039;2638575-2639039	;;;	;;;	(2638339, 2638574)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/11_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NOP56
NOP56	ENSG00000101361	ENSG00000101361:2636757-2636860:source	-0.31027380038;0.31027380038	0.934439428189;0.934439428189	0.832;0.168	0.526;0.474	s|1e1.1o2|i	False	False	False	1	2	1	chr20	+	2636860-2637047;2636860-2636861	2636757-2636860;2636861-2637046;2637047-2637195	;;	;;	(2636861, 2637046)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/11_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NOP56
FMNL3	ENSG00000161791	ENSG00000161791:50055518-50055832:target	-0.213303532139;0.213303532139	0.67759510002;0.67759510002	0.244;0.756	0.027;0.973	s|1e1.1o1|1e2.1o1|2e0	True	False	True	2	3	0	chr12	-	50052377-50055749;50050973-50055749	50050865-50050973;50052225-50052377;50055518-50055832	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/39_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#FMNL3
IDH3B	ENSG00000101365	ENSG00000101365:2639188-2639483:target	2.95519433096e-06;-0.0401379029625;-7.88377817332e-05;-0.0134207522448;-0.000516836013682;0.283601696454	3.01206454063e-09;0.0876870618681;4.40205136115e-09;0.001870300208;1.47389396406e-07;0.881918591418	0.025;0.232;0.031;0.112;0.047;0.576	0.025;0.097;0.025;0.032;0.025;0.866	s|1e1.1o2|2e1.2o2|3e1.2o2|4e1.1o2|5e1.1o2|6e0|i	True	True	False	5	2	1	chr20	-	2639168-2639405;2639167-2639404;2639167-2639331;2639168-2639284;2639168-2639273;2639187-2639188	2639041-2639168;2639041-2639168;2639041-2639168;2639041-2639168;2639041-2639168;2639169-2639187;2639188-2639483	;;;;;;	;;;;;;	(2639169, 2639187)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/12_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#IDH3B
INO80E	ENSG00000169592	ENSG00000169592:30015876-30015978:target	-1.29776687225e-06;-0.242257440491;9.07394196098e-05;0.215289384683	7.89358191378e-11;0.778643948496;2.9042524569e-08;0.690023939815	0.025;0.416;0.028;0.560	0.025;0.156;0.034;0.808	t|1e2.2o2|2e1.1o2|2e2.1o2|i	True	True	True	3	3	1	chr16	+	30015035-30015876;30012851-30015889;30014991-30015889;30015875-30015876	30012533-30012896;30014971-30015035;30014971-30015035;30015036-30015875;30015876-30015978	;;;;	;;;;	(30015036, 30015875)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#INO80E
RBM17	ENSG00000134453	ENSG00000134453:6154553-6155031:source	0.219187080465;-0.219187080465	0.734968321679;0.734968321679	0.067;0.933	0.305;0.695	s|1e1.2o2|i	False	False	False	1	2	1	chr10	+	6155031-6155471;6155031-6155032	6154553-6155031;6155032-6155325;6155326-6155544	;;	;;	(6155032, 6155325)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/27_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#RBM17
DALRD3	ENSG00000178149	ENSG00000178149:49053862-49053946:target	-0.222514235833;0.222514235833	0.729949040474;0.729949040474	0.974;0.026	0.753;0.247	s|1e1.1o2|i	False	False	False	1	2	1	chr3	-	49053773-49053862;49053861-49053862	49053591-49053773;49053774-49053861;49053862-49053946	;;	;;	(49053774, 49053861)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/48_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#DALRD3
BTN2A1	ENSG00000112763	ENSG00000112763:26459709-26460056:source	0.301685893678;-0.301685893678	0.786345655811;0.786345655811	0.165;0.835	0.514;0.486	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr6	+	26460056-26463025;26460056-26463472	26459709-26460056;26463025-26463125;26463472-26463753	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/17_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#BTN2A1
TCAF1	ENSG00000198420	ENSG00000198420:143573082-143573715:source	-0.00736502759692;0.463695536369;-0.194400574637;-0.000546840277103;-9.04430709387e-06;-9.04430709387e-06	0.00805214097024;0.999323624498;0.528760565785;0.000134666234569;1.27783216292e-06;1.27783216292e-06	0.117;0.027;0.811;0.055;0.027;0.027	0.026;0.479;0.502;0.026;0.026;0.026	t|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|1e3.1o1|1e4.1o1	True	False	True	6	5	1	chr7	-	143573715-143599167;143573715-143599120;143573715-143599054;143573715-143582303;143573715-143579829;143573715-143579016	143573082-143573715;143579016-143579192;143579829-143579998;143582303-143582463;143599054-143599291;143599054-143599291;143599054-143599291	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/52_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TCAF1
HMGN1	ENSG00000205581	ENSG00000205581:40719262-40719409:target	0.00162863563444;0.000396756199773;-0.474691049372;0.421018488914	0.0019568789855;0.000156717612644;0.995304321587;0.97812423143	0.136;0.066;0.648;0.150	0.172;0.079;0.184;0.564	s|1e1.1o1|1e2.2o2|1e3.1o1|2e0|i	True	False	True	3	4	1	chr21	-	40719218-40719305;40717884-40719305;40717200-40719305;40719261-40719262	40717072-40717200;40717756-40718454;40719073-40719218;40719219-40719261;40719262-40719409	;;;;	;;;;	(40719219, 40719261)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/54_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#HMGN1
